t,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1763590217.9906142,imu1_Frame,0.032515,-0.019955,-0.306752,0.521,0.81,-9.84,4.134e-05,8.26e-06,3.7e-05,"$VNYMR,+001.960,+003.293,+002.175,+00.4134,+00.0826,+00.3700,+00.521,+00.810,-09.840,+00.032515,-00.019955,-00.306752*68
"
1763590218.0209057,imu1_Frame,0.019607,-0.001797,-0.305563,0.351,0.702,-9.744,4.1120000000000006e-05,9.820000000000001e-06,3.724e-05,"$VNYMR,+001.526,+003.299,+002.188,+00.4112,+00.0982,+00.3724,+00.351,+00.702,-09.744,+00.019607,-00.001797,-00.305563*66
"
1763590218.0410821,imu1_Frame,0.018688,-0.012059,-0.306951,0.462,0.317,-9.873,4.076e-05,8.75e-06,3.7500000000000003e-05,"$VNYMR,+001.087,+003.310,+002.191,+00.4076,+00.0875,+00.3750,+00.462,+00.317,-09.873,+00.018688,-00.012059,-00.306951*6A
"
1763590218.0720665,imu1_Frame,0.014815,-0.003363,-0.306712,1.02,0.756,-9.756,4.135e-05,8.62e-06,3.766e-05,"$VNYMR,+000.649,+003.346,+002.181,+00.4135,+00.0862,+00.3766,+01.020,+00.756,-09.756,+00.014815,-00.003363,-00.306712*67
"
1763590218.0972054,imu1_Frame,0.016291,0.03454,-0.29851,0.897,1.173,-10.256,4.0300000000000004e-05,8.76e-06,3.787e-05,"$VNYMR,+000.216,+003.373,+002.179,+00.4030,+00.0876,+00.3787,+00.897,+01.173,-10.256,+00.016291,+00.034540,-00.298510*69
"
1763590218.1210651,imu1_Frame,0.029205,0.000213,-0.301295,0.978,0.846,-9.86,4.135e-05,9.460000000000001e-06,3.817e-05,"$VNYMR,-000.226,+003.376,+002.199,+00.4135,+00.0946,+00.3817,+00.978,+00.846,-09.860,+00.029205,+00.000213,-00.301295*62
"
1763590218.140427,imu1_Frame,0.026825,0.003258,-0.298269,0.848,0.803,-9.697,4.054e-05,1.02e-05,3.8e-05,"$VNYMR,-000.660,+003.384,+002.219,+00.4054,+00.1020,+00.3800,+00.848,+00.803,-09.697,+00.026825,+00.003258,-00.298269*66
"
1763590218.1711676,imu1_Frame,0.036881,-0.00549,-0.304685,0.759,0.725,-9.635,4.079e-05,1.1390000000000001e-05,3.8129999999999996e-05,"$VNYMR,-001.094,+003.383,+002.240,+00.4079,+00.1139,+00.3813,+00.759,+00.725,-09.635,+00.036881,-00.005490,-00.304685*66
"
1763590218.1906478,imu1_Frame,0.028475,-0.022821,-0.296227,0.642,0.683,-9.799,4.1020000000000004e-05,1.1390000000000001e-05,3.8400000000000005e-05,"$VNYMR,-001.523,+003.388,+002.251,+00.4102,+00.1139,+00.3840,+00.642,+00.683,-09.799,+00.028475,-00.022821,-00.296227*63
"
1763590218.2211401,imu1_Frame,0.02854,0.006243,-0.291614,0.833,0.956,-10.224,4.0680000000000004e-05,1.236e-05,3.837e-05,"$VNYMR,-001.948,+003.401,+002.259,+00.4068,+00.1236,+00.3837,+00.833,+00.956,-10.224,+00.028540,+00.006243,-00.291614*63
"
1763590218.240275,imu1_Frame,0.024648,-0.009849,-0.296773,0.829,0.712,-9.871,4.067e-05,1.152e-05,3.825e-05,"$VNYMR,-002.377,+003.407,+002.268,+00.4067,+00.1152,+00.3825,+00.829,+00.712,-09.871,+00.024648,-00.009849,-00.296773*61
"
1763590218.270865,imu1_Frame,0.01161,-0.007081,-0.295202,0.607,0.426,-9.805,4.0680000000000004e-05,1.199e-05,3.903e-05,"$VNYMR,-002.806,+003.424,+002.269,+00.4068,+00.1199,+00.3903,+00.607,+00.426,-09.805,+00.011610,-00.007081,-00.295202*6D
"
1763590218.2904365,imu1_Frame,0.014916,0.004451,-0.303039,0.317,0.614,-9.653,4.0430000000000004e-05,1.1040000000000001e-05,3.903e-05,"$VNYMR,-003.237,+003.450,+002.266,+00.4043,+00.1104,+00.3903,+00.317,+00.614,-09.653,+00.014916,+00.004451,-00.303039*6B
"
1763590218.3209403,imu1_Frame,0.018571,-0.002804,-0.31257,0.707,0.537,-9.291,4.09e-05,1.127e-05,3.826e-05,"$VNYMR,-003.677,+003.454,+002.262,+00.4090,+00.1127,+00.3826,+00.707,+00.537,-09.291,+00.018571,-00.002804,-00.312570*6A
"
1763590218.3411608,imu1_Frame,0.014427,0.034458,-0.304267,0.366,0.977,-9.394,4.032e-05,1.164e-05,3.889e-05,"$VNYMR,-004.114,+003.488,+002.253,+00.4032,+00.1164,+00.3889,+00.366,+00.977,-09.394,+00.014427,+00.034458,-00.304267*67
"
1763590218.370902,imu1_Frame,0.022966,-0.021565,-0.301258,0.765,0.983,-9.12,4.1020000000000004e-05,1.163e-05,3.827e-05,"$VNYMR,-004.558,+003.497,+002.250,+00.4102,+00.1163,+00.3827,+00.765,+00.983,-09.120,+00.022966,-00.021565,-00.301258*6F
"
1763590218.390754,imu1_Frame,0.020233,-0.002067,-0.309287,0.767,0.831,-9.33,4.0910000000000006e-05,1.2110000000000001e-05,3.812e-05,"$VNYMR,-005.003,+003.513,+002.245,+00.4091,+00.1211,+00.3812,+00.767,+00.831,-09.330,+00.020233,-00.002067,-00.309287*6B
"
1763590218.420746,imu1_Frame,0.022066,0.013274,-0.310296,0.928,0.833,-9.296,4.033e-05,1.261e-05,3.862e-05,"$VNYMR,-005.447,+003.534,+002.240,+00.4033,+00.1261,+00.3862,+00.928,+00.833,-09.296,+00.022066,+00.013274,-00.310296*63
"
1763590218.4409003,imu1_Frame,0.021305,-0.005609,-0.306406,0.012,0.697,-9.691,4.079e-05,1.199e-05,3.851e-05,"$VNYMR,-005.891,+003.539,+002.235,+00.4079,+00.1199,+00.3851,+00.012,+00.697,-09.691,+00.021305,-00.005609,-00.306406*60
"
1763590218.4706953,imu1_Frame,0.014638,0.014427,-0.308401,0.19,0.518,-10.102,4.0560000000000005e-05,1.164e-05,3.825e-05,"$VNYMR,-006.336,+003.552,+002.227,+00.4056,+00.1164,+00.3825,+00.190,+00.518,-10.102,+00.014638,+00.014427,-00.308401*61
"
1763590218.4910555,imu1_Frame,0.017776,-0.008489,-0.311284,0.512,0.88,-9.424,4.055e-05,1.1040000000000001e-05,3.878e-05,"$VNYMR,-006.778,+003.573,+002.216,+00.4055,+00.1104,+00.3878,+00.512,+00.880,-09.424,+00.017776,-00.008489,-00.311284*6C
"
1763590218.5210671,imu1_Frame,0.017324,0.013478,-0.310356,0.549,0.993,-9.511,4.067e-05,1.1400000000000001e-05,3.8520000000000004e-05,"$VNYMR,-007.219,+003.603,+002.205,+00.4067,+00.1140,+00.3852,+00.549,+00.993,-09.511,+00.017324,+00.013478,-00.310356*64
"
1763590218.5411332,imu1_Frame,0.031244,0.03092,-0.307355,0.743,0.871,-10.188,4.055e-05,1.1400000000000001e-05,3.9040000000000006e-05,"$VNYMR,-007.661,+003.653,+002.208,+00.4055,+00.1140,+00.3904,+00.743,+00.871,-10.188,+00.031244,+00.030920,-00.307355*6A
"
1763590218.570418,imu1_Frame,0.039308,0.000924,-0.301489,0.565,0.963,-10.032,4.0560000000000005e-05,1.224e-05,3.903e-05,"$VNYMR,-008.098,+003.689,+002.229,+00.4056,+00.1224,+00.3903,+00.565,+00.963,-10.032,+00.039308,+00.000924,-00.301489*66
"
1763590218.5911548,imu1_Frame,0.045216,-0.018389,-0.312687,1.098,0.755,-9.274,4.033e-05,1.249e-05,3.823e-05,"$VNYMR,-008.540,+003.720,+002.264,+00.4033,+00.1249,+00.3823,+01.098,+00.755,-09.274,+00.045216,-00.018389,-00.312687*6A
"
1763590218.6210797,imu1_Frame,0.033687,-0.026102,-0.315447,1.197,0.008,-9.567,3.999e-05,1.346e-05,3.8990000000000004e-05,"$VNYMR,-008.983,+003.768,+002.284,+00.3999,+00.1346,+00.3899,+01.197,+00.008,-09.567,+00.033687,-00.026102,-00.315447*66
"
1763590218.6408465,imu1_Frame,0.010373,0.008625,-0.310253,1.202,0.314,-10.131,4.103e-05,1.2820000000000001e-05,3.9300000000000007e-05,"$VNYMR,-009.425,+003.803,+002.277,+00.4103,+00.1282,+00.3930,+01.202,+00.314,-10.131,+00.010373,+00.008625,-00.310253*60
"
1763590218.671121,imu1_Frame,-0.002633,0.020855,-0.306939,1.272,0.308,-10.501,4.046e-05,1.356e-05,4.019e-05,"$VNYMR,-009.865,+003.831,+002.249,+00.4046,+00.1356,+00.4019,+01.272,+00.308,-10.501,-00.002633,+00.020855,-00.306939*63
"
1763590218.6905863,imu1_Frame,0.009032,-0.034565,-0.302747,1.252,0.63,-10.086,4.163e-05,1.4249999999999999e-05,3.984e-05,"$VNYMR,-010.306,+003.828,+002.223,+00.4163,+00.1425,+00.3984,+01.252,+00.630,-10.086,+00.009032,-00.034565,-00.302747*6C
"
1763590218.7211733,imu1_Frame,0.007487,0.008602,-0.300516,1.249,0.864,-10.187,4.093e-05,1.4030000000000001e-05,3.9290000000000005e-05,"$VNYMR,-010.744,+003.827,+002.201,+00.4093,+00.1403,+00.3929,+01.249,+00.864,-10.187,+00.007487,+00.008602,-00.300516*62
"
1763590218.7406273,imu1_Frame,0.015807,-0.029177,-0.298172,1.244,0.739,-10.116,4.1160000000000006e-05,1.4380000000000001e-05,3.995e-05,"$VNYMR,-011.185,+003.804,+002.185,+00.4116,+00.1438,+00.3995,+01.244,+00.739,-10.116,+00.015807,-00.029177,-00.298172*66
"
1763590218.7703094,imu1_Frame,0.008723,-0.021088,-0.291842,0.989,0.865,-9.726,4.069e-05,1.4030000000000001e-05,3.9670000000000005e-05,"$VNYMR,-011.622,+003.771,+002.168,+00.4069,+00.1403,+00.3967,+00.989,+00.865,-09.726,+00.008723,-00.021088,-00.291842*61
"
1763590218.7903342,imu1_Frame,0.021674,-0.039419,-0.304934,1.214,0.862,-9.79,4.07e-05,1.464e-05,3.927e-05,"$VNYMR,-012.058,+003.747,+002.158,+00.4070,+00.1464,+00.3927,+01.214,+00.862,-09.790,+00.021674,-00.039419,-00.304934*66
"
1763590218.8210773,imu1_Frame,0.024661,-0.051905,-0.305804,1.202,0.523,-9.877,4.1160000000000006e-05,1.462e-05,3.968e-05,"$VNYMR,-012.495,+003.723,+002.149,+00.4116,+00.1462,+00.3968,+01.202,+00.523,-09.877,+00.024661,-00.051905,-00.305804*68
"
1763590218.8408,imu1_Frame,0.011897,-0.008492,-0.290477,0.988,0.652,-10.236,4.093e-05,1.4390000000000001e-05,3.902e-05,"$VNYMR,-012.925,+003.706,+002.139,+00.4093,+00.1439,+00.3902,+00.988,+00.652,-10.236,+00.011897,-00.008492,-00.290477*61
"
1763590218.8710344,imu1_Frame,0.020135,-0.031363,-0.294744,1.045,0.882,-9.809,4.106e-05,1.559e-05,3.927e-05,"$VNYMR,-013.354,+003.689,+002.133,+00.4106,+00.1559,+00.3927,+01.045,+00.882,-09.809,+00.020135,-00.031363,-00.294744*6E
"
1763590218.8907957,imu1_Frame,0.023655,-0.056229,-0.308056,1.022,0.517,-9.316,4.093e-05,1.4510000000000002e-05,3.9410000000000004e-05,"$VNYMR,-013.789,+003.669,+002.132,+00.4093,+00.1451,+00.3941,+01.022,+00.517,-09.316,+00.023655,-00.056229,-00.308056*68
"
1763590218.921414,imu1_Frame,0.021295,-0.028946,-0.304359,0.978,0.485,-9.631,4.093e-05,1.475e-05,4.02e-05,"$VNYMR,-014.221,+003.656,+002.127,+00.4093,+00.1475,+00.4020,+00.978,+00.485,-09.631,+00.021295,-00.028946,-00.304359*63
"
1763590218.9405017,imu1_Frame,0.012939,-0.047015,-0.308956,0.457,0.496,-9.728,4.117e-05,1.4979999999999999e-05,3.9290000000000005e-05,"$VNYMR,-014.658,+003.626,+002.112,+00.4117,+00.1498,+00.3929,+00.457,+00.496,-09.728,+00.012939,-00.047015,-00.308956*68
"
1763590218.9707942,imu1_Frame,-0.000729,-0.021426,-0.308761,1.068,0.404,-9.817,4.07e-05,1.4630000000000002e-05,3.993e-05,"$VNYMR,-015.101,+003.609,+002.081,+00.4070,+00.1463,+00.3993,+01.068,+00.404,-09.817,-00.000729,-00.021426,-00.308761*64
"
1763590218.990787,imu1_Frame,-0.004853,-0.047762,-0.305315,0.445,0.576,-9.387,4.105e-05,1.499e-05,3.876e-05,"$VNYMR,-015.546,+003.576,+002.040,+00.4105,+00.1499,+00.3876,+00.445,+00.576,-09.387,-00.004853,-00.047762,-00.305315*6A
"
1763590219.0206275,imu1_Frame,-0.015249,-0.034409,-0.306714,0.817,0.923,-9.762,4.14e-05,1.5220000000000002e-05,3.8900000000000004e-05,"$VNYMR,-015.997,+003.533,+001.997,+00.4140,+00.1522,+00.3890,+00.817,+00.923,-09.762,-00.015249,-00.034409,-00.306714*66
"
1763590219.0405662,imu1_Frame,0.000903,-0.048265,-0.310285,0.586,1.035,-10.114,4.117e-05,1.5220000000000002e-05,3.9410000000000004e-05,"$VNYMR,-016.445,+003.507,+001.960,+00.4117,+00.1522,+00.3941,+00.586,+01.035,-10.114,+00.000903,-00.048265,-00.310285*68
"
1763590219.0707748,imu1_Frame,0.00134,-0.050769,-0.30661,0.725,1.17,-9.263,4.094e-05,1.571e-05,3.966e-05,"$VNYMR,-016.893,+003.463,+001.941,+00.4094,+00.1571,+00.3966,+00.725,+01.170,-09.263,+00.001340,-00.050769,-00.306610*65
"
1763590219.0909,imu1_Frame,0.019409,-0.047778,-0.31057,0.751,1.078,-8.892,4.07e-05,1.5240000000000001e-05,3.926e-05,"$VNYMR,-017.336,+003.411,+001.942,+00.4070,+00.1524,+00.3926,+00.751,+01.078,-08.892,+00.019409,-00.047778,-00.310570*60
"
1763590219.120825,imu1_Frame,0.032144,-0.064465,-0.315496,0.609,0.772,-8.758,4.1870000000000004e-05,1.581e-05,3.878e-05,"$VNYMR,-017.780,+003.363,+001.952,+00.4187,+00.1581,+00.3878,+00.609,+00.772,-08.758,+00.032144,-00.064465,-00.315496*68
"
1763590219.1406422,imu1_Frame,0.019057,-0.040279,-0.299904,0.667,1.077,-9.366,4.1530000000000004e-05,1.6289999999999998e-05,4.007e-05,"$VNYMR,-018.214,+003.332,+001.953,+00.4153,+00.1629,+00.4007,+00.667,+01.077,-09.366,+00.019057,-00.040279,-00.299904*62
"
1763590219.1709597,imu1_Frame,0.024785,-0.074193,-0.303594,0.959,0.735,-8.999,4.164e-05,1.6289999999999998e-05,4.034e-05,"$VNYMR,-018.656,+003.274,+001.954,+00.4164,+00.1629,+00.4034,+00.959,+00.735,-08.999,+00.024785,-00.074193,-00.303594*68
"
1763590219.1903646,imu1_Frame,0.003391,-0.025249,-0.296727,0.722,0.886,-9.307,4.165e-05,1.6530000000000003e-05,3.942e-05,"$VNYMR,-019.092,+003.237,+001.938,+00.4165,+00.1653,+00.3942,+00.722,+00.886,-09.307,+00.003391,-00.025249,-00.296727*63
"
1763590219.2208838,imu1_Frame,0.022084,-0.02924,-0.300696,1.047,1.215,-9.625,4.1410000000000005e-05,1.654e-05,3.994e-05,"$VNYMR,-019.527,+003.215,+001.927,+00.4141,+00.1654,+00.3994,+01.047,+01.215,-09.625,+00.022084,-00.029240,-00.300696*69
"
1763590219.2509687,imu1_Frame,0.033082,-0.04077,-0.311244,0.816,0.785,-9.524,4.165e-05,1.701e-05,4.033e-05,"$VNYMR,-019.967,+003.177,+001.931,+00.4165,+00.1701,+00.4033,+00.816,+00.785,-09.524,+00.033082,-00.040770,-00.311244*63
"
1763590219.2707033,imu1_Frame,0.033065,-0.012469,-0.304288,0.741,0.835,-10.001,4.142000000000001e-05,1.7140000000000002e-05,3.993e-05,"$VNYMR,-020.404,+003.153,+001.949,+00.4142,+00.1714,+00.3993,+00.741,+00.835,-10.001,+00.033065,-00.012469,-00.304288*6F
"
1763590219.3008611,imu1_Frame,0.040747,-0.066116,-0.313151,0.823,0.879,-9.776,4.1190000000000004e-05,1.798e-05,4.004e-05,"$VNYMR,-020.845,+003.129,+001.977,+00.4119,+00.1798,+00.4004,+00.823,+00.879,-09.776,+00.040747,-00.066116,-00.313151*6C
"
1763590219.321334,imu1_Frame,0.031444,-0.029296,-0.312591,1.193,0.409,-9.308,4.1070000000000005e-05,1.7630000000000002e-05,4.004e-05,"$VNYMR,-021.293,+003.113,+002.002,+00.4107,+00.1763,+00.4004,+01.193,+00.409,-09.308,+00.031444,-00.029296,-00.312591*6C
"
1763590219.3510382,imu1_Frame,0.039532,-0.038883,-0.311554,1.054,0.853,-9.608,4.0730000000000005e-05,1.8e-05,4.015000000000001e-05,"$VNYMR,-021.737,+003.103,+002.024,+00.4073,+00.1800,+00.4015,+01.054,+00.853,-09.608,+00.039532,-00.038883,-00.311554*6A
"
1763590219.37056,imu1_Frame,0.040712,-0.026648,-0.314041,0.64,0.947,-9.584,4.143e-05,1.81e-05,3.8740000000000005e-05,"$VNYMR,-022.185,+003.094,+002.049,+00.4143,+00.1810,+00.3874,+00.640,+00.947,-09.584,+00.040712,-00.026648,-00.314041*64
"
1763590219.4006617,imu1_Frame,0.032168,-0.024459,-0.31085,1.264,0.717,-9.412,4.1070000000000005e-05,1.7630000000000002e-05,3.939e-05,"$VNYMR,-022.633,+003.103,+002.069,+00.4107,+00.1763,+00.3939,+01.264,+00.717,-09.412,+00.032168,-00.024459,-00.310850*64
"
1763590219.420969,imu1_Frame,0.026554,-0.001232,-0.315242,1.13,0.696,-9.322,4.121000000000001e-05,1.9430000000000002e-05,3.9240000000000004e-05,"$VNYMR,-023.082,+003.121,+002.079,+00.4121,+00.1943,+00.3924,+01.130,+00.696,-09.322,+00.026554,-00.001232,-00.315242*6C
"
1763590219.4511461,imu1_Frame,0.01499,-0.006553,-0.314944,0.734,0.622,-9.592,4.1070000000000005e-05,1.775e-05,3.965e-05,"$VNYMR,-023.529,+003.138,+002.076,+00.4107,+00.1775,+00.3965,+00.734,+00.622,-09.592,+00.014990,-00.006553,-00.314944*6A
"
1763590219.4709544,imu1_Frame,0.015154,-0.021256,-0.31347,1.004,0.345,-10.24,4.085e-05,1.848e-05,3.871e-05,"$VNYMR,-023.979,+003.180,+002.063,+00.4085,+00.1848,+00.3871,+01.004,+00.345,-10.240,+00.015154,-00.021256,-00.313470*60
"
1763590219.49123,imu1_Frame,0.011737,-0.010504,-0.311699,1.159,0.825,-9.753,4.144e-05,1.93e-05,3.873e-05,"$VNYMR,-024.429,+003.207,+002.052,+00.4144,+00.1930,+00.3873,+01.159,+00.825,-09.753,+00.011737,-00.010504,-00.311699*68
"
1763590219.5210137,imu1_Frame,0.018473,0.027064,-0.315338,0.905,0.887,-9.9,4.085e-05,1.812e-05,3.9240000000000004e-05,"$VNYMR,-024.878,+003.231,+002.052,+00.4085,+00.1812,+00.3924,+00.905,+00.887,-09.900,+00.018473,+00.027064,-00.315338*6A
"
1763590219.5505157,imu1_Frame,0.024376,0.003099,-0.311694,0.486,0.471,-10.087,4.062e-05,1.9200000000000003e-05,3.909000000000001e-05,"$VNYMR,-025.330,+003.250,+002.061,+00.4062,+00.1920,+00.3909,+00.486,+00.471,-10.087,+00.024376,+00.003099,-00.311694*6E
"
1763590219.570789,imu1_Frame,0.013502,0.017328,-0.310544,0.516,0.811,-10.014,4.109e-05,1.919e-05,3.858e-05,"$VNYMR,-025.773,+003.278,+002.063,+00.4109,+00.1919,+00.3858,+00.516,+00.811,-10.014,+00.013502,+00.017328,-00.310544*6C
"
1763590219.6009476,imu1_Frame,0.007956,0.008772,-0.310644,0.653,0.732,-9.844,4.12e-05,1.8590000000000003e-05,3.9250000000000005e-05,"$VNYMR,-026.220,+003.297,+002.057,+00.4120,+00.1859,+00.3925,+00.653,+00.732,-09.844,+00.007956,+00.008772,-00.310644*68
"
1763590219.620845,imu1_Frame,-0.004293,-0.00204,-0.3111,0.535,0.727,-9.716,4.133e-05,1.991e-05,3.885e-05,"$VNYMR,-026.663,+003.325,+002.033,+00.4133,+00.1991,+00.3885,+00.535,+00.727,-09.716,-00.004293,-00.002040,-00.311100*69
"
1763590219.6406293,imu1_Frame,-0.003115,0.016846,-0.312245,1.049,1.128,-9.563,4.12e-05,1.919e-05,3.9240000000000004e-05,"$VNYMR,-027.107,+003.360,+001.998,+00.4120,+00.1919,+00.3924,+01.049,+01.128,-09.563,-00.003115,+00.016846,-00.312245*6E
"
1763590219.6705074,imu1_Frame,-0.000427,0.006127,-0.318477,0.641,0.72,-9.661,4.143e-05,1.894e-05,3.86e-05,"$VNYMR,-027.556,+003.360,+001.964,+00.4143,+00.1894,+00.3860,+00.641,+00.720,-09.661,-00.000427,+00.006127,-00.318477*69
"
1763590219.7011986,imu1_Frame,-0.005648,0.012157,-0.312717,0.367,0.838,-9.752,4.0860000000000005e-05,1.968e-05,3.9750000000000004e-05,"$VNYMR,-028.004,+003.377,+001.929,+00.4086,+00.1968,+00.3975,+00.367,+00.838,-09.752,-00.005648,+00.012157,-00.312717*61
"
1763590219.7209156,imu1_Frame,0.011226,-0.041041,-0.317049,0.787,0.973,-9.223,4.0860000000000005e-05,2.004e-05,3.974e-05,"$VNYMR,-028.458,+003.385,+001.906,+00.4086,+00.2004,+00.3974,+00.787,+00.973,-09.223,+00.011226,-00.041041,-00.317049*6A
"
1763590219.740921,imu1_Frame,0.01452,-0.020391,-0.319575,0.675,0.735,-9.222,4.121000000000001e-05,1.991e-05,3.963e-05,"$VNYMR,-028.914,+003.388,+001.895,+00.4121,+00.1991,+00.3963,+00.675,+00.735,-09.222,+00.014520,-00.020391,-00.319575*6D
"
1763590219.7706447,imu1_Frame,0.017087,0.021714,-0.312982,0.774,1.085,-9.754,4.017e-05,2.042e-05,4.0100000000000006e-05,"$VNYMR,-029.368,+003.403,+001.888,+00.4017,+00.2042,+00.4010,+00.774,+01.085,-09.754,+00.017087,+00.021714,-00.312982*6C
"
1763590219.80045,imu1_Frame,0.022439,-0.014329,-0.321663,0.649,1.159,-9.544,4.0860000000000005e-05,2.04e-05,3.987e-05,"$VNYMR,-029.824,+003.410,+001.887,+00.4086,+00.2040,+00.3987,+00.649,+01.159,-09.544,+00.022439,-00.014329,-00.321663*69
"
1763590219.8208356,imu1_Frame,0.01498,-0.005436,-0.316691,1.196,1.043,-9.044,4.0400000000000006e-05,2.101e-05,3.9850000000000006e-05,"$VNYMR,-030.279,+003.426,+001.883,+00.4040,+00.2101,+00.3985,+01.196,+01.043,-09.044,+00.014980,-00.005436,-00.316691*6F
"
1763590219.8412807,imu1_Frame,0.022209,-0.003857,-0.319635,1.087,1.058,-8.942,4.064e-05,2.089e-05,3.9460000000000005e-05,"$VNYMR,-030.733,+003.441,+001.878,+00.4064,+00.2089,+00.3946,+01.087,+01.058,-08.942,+00.022209,-00.003857,-00.319635*6F
"
1763590219.8707144,imu1_Frame,0.016197,0.014062,-0.317283,0.754,1.231,-9.578,3.994e-05,2.127e-05,3.917e-05,"$VNYMR,-031.185,+003.451,+001.869,+00.3994,+00.2127,+00.3917,+00.754,+01.231,-09.578,+00.016197,+00.014062,-00.317283*6F
"
1763590219.890881,imu1_Frame,0.022813,-0.002261,-0.314591,0.955,1.008,-10.018,4.017e-05,2.1020000000000002e-05,3.8790000000000006e-05,"$VNYMR,-031.640,+003.457,+001.863,+00.4017,+00.2102,+00.3879,+00.955,+01.008,-10.018,+00.022813,-00.002261,-00.314591*6F
"
1763590219.9208963,imu1_Frame,0.017085,-0.029027,-0.31333,0.784,1.097,-9.412,4.017e-05,2.1260000000000003e-05,3.931e-05,"$VNYMR,-032.095,+003.455,+001.857,+00.4017,+00.2126,+00.3931,+00.784,+01.097,-09.412,+00.017085,-00.029027,-00.313330*6C
"
1763590219.9409354,imu1_Frame,0.014491,-0.006557,-0.318744,0.792,0.939,-9.689,4.029e-05,2.1260000000000003e-05,3.905e-05,"$VNYMR,-032.552,+003.456,+001.848,+00.4029,+00.2126,+00.3905,+00.792,+00.939,-09.689,+00.014491,-00.006557,-00.318744*6F
"
1763590219.9710267,imu1_Frame,0.019336,-0.034072,-0.320941,0.752,0.964,-9.93,3.959e-05,2.116e-05,3.7840000000000004e-05,"$VNYMR,-033.013,+003.458,+001.840,+00.3959,+00.2116,+00.3784,+00.752,+00.964,-09.930,+00.019336,-00.034072,-00.320941*68
"
1763590219.9909666,imu1_Frame,0.012934,0.00293,-0.318307,0.949,1.32,-9.745,3.995e-05,2.2230000000000002e-05,3.889e-05,"$VNYMR,-033.475,+003.473,+001.834,+00.3995,+00.2223,+00.3889,+00.949,+01.320,-09.745,+00.012934,+00.002930,-00.318307*6E
"
1763590220.0207303,imu1_Frame,0.027198,0.020528,-0.328044,0.736,1.265,-10.072,3.9370000000000004e-05,2.212e-05,3.848e-05,"$VNYMR,-033.943,+003.472,+001.843,+00.3937,+00.2212,+00.3848,+00.736,+01.265,-10.072,+00.027198,+00.020528,-00.328044*67
"
1763590220.0408602,imu1_Frame,0.031961,-0.008865,-0.327544,0.428,1.057,-9.492,4.0060000000000006e-05,2.1870000000000002e-05,3.812e-05,"$VNYMR,-034.413,+003.466,+001.858,+00.4006,+00.2187,+00.3812,+00.428,+01.057,-09.492,+00.031961,-00.008865,-00.327544*6D
"
1763590220.0709298,imu1_Frame,0.037047,-0.004964,-0.325722,0.662,1.329,-9.283,3.948e-05,2.188e-05,3.8350000000000004e-05,"$VNYMR,-034.881,+003.481,+001.874,+00.3948,+00.2188,+00.3835,+00.662,+01.329,-09.283,+00.037047,-00.004964,-00.325722*64
"
1763590220.0912194,imu1_Frame,0.038367,-0.027724,-0.32931,0.629,0.723,-9.34,4.041e-05,2.198e-05,3.76e-05,"$VNYMR,-035.354,+003.477,+001.889,+00.4041,+00.2198,+00.3760,+00.629,+00.723,-09.340,+00.038367,-00.027724,-00.329310*66
"
1763590220.1207647,imu1_Frame,0.014361,0.013406,-0.318128,0.648,0.716,-9.643,3.960000000000001e-05,2.26e-05,3.822e-05,"$VNYMR,-035.822,+003.495,+001.885,+00.3960,+00.2260,+00.3822,+00.648,+00.716,-09.643,+00.014361,+00.013406,-00.318128*6A
"
1763590220.151247,imu1_Frame,0.016426,-0.00604,-0.322617,1.298,1.103,-9.256,3.995e-05,2.235e-05,3.797e-05,"$VNYMR,-036.291,+003.517,+001.872,+00.3995,+00.2235,+00.3797,+01.298,+01.103,-09.256,+00.016426,-00.006040,-00.322617*68
"
1763590220.1702049,imu1_Frame,0.006662,0.02073,-0.328422,0.774,0.617,-9.781,3.960000000000001e-05,2.26e-05,3.7430000000000006e-05,"$VNYMR,-036.762,+003.535,+001.856,+00.3960,+00.2260,+00.3743,+00.774,+00.617,-09.781,+00.006662,+00.020730,-00.328422*61
"
1763590220.2008832,imu1_Frame,0.010976,0.030111,-0.324402,0.655,0.871,-9.979,3.972e-05,2.236e-05,3.8100000000000005e-05,"$VNYMR,-037.227,+003.562,+001.840,+00.3972,+00.2236,+00.3810,+00.655,+00.871,-09.979,+00.010976,+00.030111,-00.324402*6A
"
1763590220.220999,imu1_Frame,0.021464,-0.027063,-0.331229,0.449,0.815,-9.487,3.972e-05,2.224e-05,3.77e-05,"$VNYMR,-037.695,+003.571,+001.832,+00.3972,+00.2224,+00.3770,+00.449,+00.815,-09.487,+00.021464,-00.027063,-00.331229*68
"
1763590220.2414303,imu1_Frame,0.018545,-0.006467,-0.323296,1.236,0.816,-9.377,3.926e-05,2.297e-05,3.833e-05,"$VNYMR,-038.160,+003.596,+001.820,+00.3926,+00.2297,+00.3833,+01.236,+00.816,-09.377,+00.018545,-00.006467,-00.323296*69
"
1763590220.2704184,imu1_Frame,0.020865,0.006427,-0.323728,0.976,0.884,-9.763,3.9489999999999996e-05,2.32e-05,3.86e-05,"$VNYMR,-038.626,+003.613,+001.808,+00.3949,+00.2320,+00.3860,+00.976,+00.884,-09.763,+00.020865,+00.006427,-00.323728*68
"
