t,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,raw_gpgga
1763590854.282032,GPS1_Frame,42.34194816666667,-71.10130933333333,9.9,326905.70019998855,4689881.903320118,19,T,0.91,"$GPGGA,222056.00,4220.51689,N,07106.07856,W,2,10,0.91,9.9,M,-33.2,M,,0000*61
"
1763590855.2798276,GPS1_Frame,42.342026,-71.10139133333334,8.8,326899.15880896186,4689890.713074679,19,T,1.17,"$GPGGA,222057.00,4220.52156,N,07106.08348,W,2,10,1.17,8.8,M,-33.2,M,,0000*62
"
1763590856.2799103,GPS1_Frame,42.34210433333333,-71.101469,8.8,326892.9757775119,4689899.569534499,19,T,0.91,"$GPGGA,222058.00,4220.52626,N,07106.08814,W,2,10,0.91,8.8,M,-33.2,M,,0000*60
"
1763590857.279441,GPS1_Frame,42.342180166666665,-71.1015435,8.6,326887.04676345654,4689908.141946385,19,T,0.91,"$GPGGA,222059.00,4220.53081,N,07106.09261,W,2,10,0.91,8.6,M,-33.2,M,,0000*6C
"
1763590858.2799652,GPS1_Frame,42.342253,-71.10161433333333,8.6,326881.4115815523,4689916.373770283,19,T,0.91,"$GPGGA,222100.00,4220.53518,N,07106.09686,W,2,10,0.91,8.6,M,-33.2,M,,0000*69
"
1763590859.2793033,GPS1_Frame,42.34232133333333,-71.101681,9.0,326876.10730148165,4689924.097423479,19,T,0.91,"$GPGGA,222101.00,4220.53928,N,07106.10086,W,2,09,0.91,9.0,M,-33.2,M,,0000*66
"
1763590860.2798238,GPS1_Frame,42.34238533333333,-71.10174133333334,9.1,326871.3128627743,4689931.327000301,19,T,0.91,"$GPGGA,222102.00,4220.54312,N,07106.10448,W,2,09,0.91,9.1,M,-33.2,M,,0000*66
"
1763590861.2792573,GPS1_Frame,42.342442,-71.10179733333334,8.2,326866.8552733414,4689937.733444606,19,T,0.91,"$GPGGA,222103.00,4220.54652,N,07106.10784,W,2,09,0.91,8.2,M,-33.2,M,,0000*67
"
1763590862.2794986,GPS1_Frame,42.3424945,-71.101847,8.0,326862.90797756263,4689943.664317651,19,T,0.91,"$GPGGA,222104.00,4220.54967,N,07106.11082,W,2,09,0.91,8.0,M,-33.2,M,,0000*6B
"
1763590863.2807462,GPS1_Frame,42.34253966666667,-71.1018885,7.9,326859.6133055193,4689948.764250298,19,T,0.91,"$GPGGA,222105.00,4220.55238,N,07106.11331,W,2,09,0.91,7.9,M,-33.2,M,,0000*67
"
1763590864.2791047,GPS1_Frame,42.342575,-71.10192333333333,8.2,326856.8408260422,4689952.758689824,19,T,0.91,"$GPGGA,222106.00,4220.55450,N,07106.11540,W,2,09,0.91,8.2,M,-33.2,M,,0000*68
"
1763590865.2790039,GPS1_Frame,42.3426025,-71.1019495,8.2,326854.76078133646,4689955.865647675,19,T,0.91,"$GPGGA,222107.00,4220.55615,N,07106.11697,W,2,09,0.91,8.2,M,-33.2,M,,0000*63
"
1763590866.2790754,GPS1_Frame,42.34262233333333,-71.101968,8.2,326853.2912500547,4689958.105666762,19,T,0.91,"$GPGGA,222108.00,4220.55734,N,07106.11808,W,2,09,0.91,8.2,M,-33.2,M,,0000*66
"
1763590867.2803009,GPS1_Frame,42.3426355,-71.10197983333333,8.3,326852.3525991102,4689959.591825726,19,T,0.91,"$GPGGA,222109.00,4220.55813,N,07106.11879,W,2,10,0.91,8.3,M,-33.2,M,,0000*62
"
1763590868.2799726,GPS1_Frame,42.342643,-71.101987,8.3,326851.78281886585,4689960.439239916,19,T,0.91,"$GPGGA,222110.00,4220.55858,N,07106.11922,W,2,10,0.91,8.3,M,-33.2,M,,0000*6A
"
1763590869.2814,GPS1_Frame,42.342645833333336,-71.10199033333333,8.4,326851.516006646,4689960.760648889,19,T,0.91,"$GPGGA,222111.00,4220.55875,N,07106.11942,W,2,10,0.91,8.4,M,-33.2,M,,0000*65
"
1763590870.2799187,GPS1_Frame,42.342647,-71.10199066666667,8.5,326851.4917503404,4689960.89087738,19,T,0.91,"$GPGGA,222112.00,4220.55882,N,07106.11944,W,2,11,0.91,8.5,M,-33.2,M,,0000*68
"
1763590871.2806027,GPS1_Frame,42.3426475,-71.1019905,8.6,326851.5068524446,4689960.946059237,19,T,0.91,"$GPGGA,222113.00,4220.55885,N,07106.11943,W,2,10,0.91,8.6,M,-33.2,M,,0000*6B
"
1763590872.2798715,GPS1_Frame,42.342648,-71.10199033333333,8.8,326851.52195454866,4689961.001241097,19,T,0.84,"$GPGGA,222114.00,4220.55888,N,07106.11942,W,2,10,0.84,8.8,M,-33.2,M,,0000*6A
"
1763590873.2800276,GPS1_Frame,42.342649,-71.10199016666667,9.1,326851.53842924535,4689961.111944236,19,T,0.84,"$GPGGA,222115.00,4220.55894,N,07106.11941,W,2,10,0.84,9.1,M,-33.2,M,,0000*6D
"
1763590874.27994,GPS1_Frame,42.34264966666667,-71.10198983333333,9.2,326851.5677183905,4689961.185293767,19,T,0.91,"$GPGGA,222116.00,4220.55898,N,07106.11939,W,2,10,0.91,9.2,M,-33.2,M,,0000*6A
"
1763590875.2790728,GPS1_Frame,42.34265083333333,-71.10199,9.5,326851.5571915963,4689961.315182836,19,T,0.84,"$GPGGA,222117.00,4220.55905,N,07106.11940,W,2,10,0.84,9.5,M,-33.2,M,,0000*63
"
1763590876.279941,GPS1_Frame,42.3426515,-71.10199,9.7,326851.5590217201,4689961.389211209,19,T,0.91,"$GPGGA,222118.00,4220.55909,N,07106.11940,W,2,10,0.91,9.7,M,-33.2,M,,0000*66
"
1763590877.2800155,GPS1_Frame,42.34265283333333,-71.10199016666667,9.9,326851.5489524576,4689961.537607372,19,T,0.84,"$GPGGA,222119.00,4220.55917,N,07106.11941,W,2,10,0.84,9.9,M,-33.2,M,,0000*63
"
1763590878.2794068,GPS1_Frame,42.34265383333333,-71.10199033333333,10.1,326851.53796813387,4689961.64898935,19,T,0.91,"$GPGGA,222120.00,4220.55923,N,07106.11942,W,2,10,0.91,10.1,M,-33.2,M,,0000*59
"
1763590879.2801943,GPS1_Frame,42.34265466666667,-71.10199016666667,10.3,326851.5539852986,4689961.741185395,19,T,0.91,"$GPGGA,222121.00,4220.55928,N,07106.11941,W,2,10,0.91,10.3,M,-33.2,M,,0000*52
"
1763590880.2801416,GPS1_Frame,42.3426555,-71.10199,10.5,326851.570002463,4689961.833381439,19,T,0.91,"$GPGGA,222122.00,4220.55933,N,07106.11940,W,2,09,0.91,10.5,M,-33.2,M,,0000*54
"
1763590881.2788258,GPS1_Frame,42.3426565,-71.10199016666667,10.7,326851.5590181397,4689961.9447634155,19,T,0.91,"$GPGGA,222123.00,4220.55939,N,07106.11941,W,2,09,0.91,10.7,M,-33.2,M,,0000*5C
"
1763590882.2800736,GPS1_Frame,42.34265766666667,-71.10199016666667,10.9,326851.5622208569,4689962.074313068,19,T,0.91,"$GPGGA,222124.00,4220.55946,N,07106.11941,W,2,09,0.91,10.9,M,-33.2,M,,0000*5D
"
1763590883.281616,GPS1_Frame,42.34265833333333,-71.10198983333333,11.1,326851.59150999854,4689962.1476626,19,T,0.91,"$GPGGA,222125.00,4220.55950,N,07106.11939,W,2,10,0.91,11.1,M,-33.2,M,,0000*55
"
1763590884.2801027,GPS1_Frame,42.34265883333333,-71.1019895,11.3,326851.6203416087,4689962.202505039,19,T,0.84,"$GPGGA,222126.00,4220.55953,N,07106.11937,W,2,10,0.84,11.3,M,-33.2,M,,0000*5D
"
1763590885.2794588,GPS1_Frame,42.34265966666667,-71.10198933333334,11.4,326851.6363587717,4689962.294701084,19,T,0.84,"$GPGGA,222127.00,4220.55958,N,07106.11936,W,2,10,0.84,11.4,M,-33.2,M,,0000*51
"
1763590886.278685,GPS1_Frame,42.34266066666667,-71.10198933333334,11.6,326851.63910395687,4689962.405743642,19,T,0.84,"$GPGGA,222128.00,4220.55964,N,07106.11936,W,2,10,0.84,11.6,M,-33.2,M,,0000*53
"
1763590887.2788236,GPS1_Frame,42.342661666666665,-71.10198916666667,11.7,326851.6555786502,4689962.5164467795,19,T,0.84,"$GPGGA,222129.00,4220.55970,N,07106.11935,W,2,10,0.84,11.7,M,-33.2,M,,0000*55
"
1763590888.279064,GPS1_Frame,42.3426625,-71.10198866666667,11.8,326851.6990548301,4689962.607963987,19,T,0.84,"$GPGGA,222130.00,4220.55975,N,07106.11932,W,2,10,0.84,11.8,M,-33.2,M,,0000*50
"
1763590889.2794292,GPS1_Frame,42.34266316666667,-71.10198866666667,11.7,326851.7008849531,4689962.681992358,19,T,0.9,"$GPGGA,222131.00,4220.55979,N,07106.11932,W,2,11,0.90,11.7,M,-33.2,M,,0000*56
"
1763590890.2793624,GPS1_Frame,42.3426635,-71.10198833333334,11.7,326851.72925902985,4689962.718327703,19,T,0.82,"$GPGGA,222132.00,4220.55981,N,07106.11930,W,2,11,0.82,11.7,M,-33.2,M,,0000*53
"
1763590891.2793047,GPS1_Frame,42.34266433333333,-71.101988,11.7,326851.7590057002,4689962.810184329,19,T,0.82,"$GPGGA,222133.00,4220.55986,N,07106.11928,W,2,12,0.82,11.7,M,-33.2,M,,0000*5F
"
1763590892.278727,GPS1_Frame,42.342665333333336,-71.10198766666667,11.8,326851.78920989844,4689962.920548048,19,T,0.82,"$GPGGA,222134.00,4220.55992,N,07106.11926,W,2,11,0.82,11.8,M,-33.2,M,,0000*5F
"
1763590893.2801921,GPS1_Frame,42.3426665,-71.1019875,11.9,326851.8061421192,4689963.04975828,19,T,0.82,"$GPGGA,222135.00,4220.55999,N,07106.11925,W,2,11,0.82,11.9,M,-33.2,M,,0000*57
"
1763590894.280188,GPS1_Frame,42.34266783333333,-71.10198733333333,12.0,326851.82353187015,4689963.197475604,19,T,0.82,"$GPGGA,222136.00,4220.56007,N,07106.11924,W,2,11,0.82,12.0,M,-33.2,M,,0000*52
"
1763590895.2795212,GPS1_Frame,42.342668833333335,-71.10198716666666,12.1,326851.84000655974,4689963.308178742,19,T,0.82,"$GPGGA,222137.00,4220.56013,N,07106.11923,W,2,11,0.82,12.1,M,-33.2,M,,0000*50
"
1763590896.2817948,GPS1_Frame,42.342670166666664,-71.10198833333334,12.1,326851.74756025826,4689963.458611423,19,T,0.82,"$GPGGA,222138.00,4220.56021,N,07106.11930,W,2,11,0.82,12.1,M,-33.2,M,,0000*5C
"
1763590897.2799704,GPS1_Frame,42.342676,-71.10199383333334,12.2,326851.310500163,4689964.117560542,19,T,0.9,"$GPGGA,222139.00,4220.56056,N,07106.11963,W,2,10,0.90,12.2,M,-33.2,M,,0000*5A
"
1763590898.2800493,GPS1_Frame,42.342688833333334,-71.10200616666667,12.1,326850.32974695356,4689965.567723901,19,T,0.9,"$GPGGA,222140.00,4220.56133,N,07106.12037,W,2,11,0.90,12.1,M,-33.2,M,,0000*5F
"
1763590899.2795084,GPS1_Frame,42.34271016666667,-71.102028,12.1,326848.58974721195,4689967.981096408,19,T,0.9,"$GPGGA,222141.00,4220.56261,N,07106.12168,W,2,11,0.90,12.1,M,-33.2,M,,0000*51
"
1763590900.2789414,GPS1_Frame,42.34273816666666,-71.102056,12.1,326846.3600593039,4689971.147312036,19,T,0.9,"$GPGGA,222142.00,4220.56429,N,07106.12336,W,2,11,0.90,12.1,M,-33.2,M,,0000*51
"
1763590901.279643,GPS1_Frame,42.342772333333336,-71.10208966666667,12.0,326843.6805004605,4689975.009831719,19,T,0.9,"$GPGGA,222143.00,4220.56634,N,07106.12538,W,2,11,0.90,12.0,M,-33.2,M,,0000*57
"
1763590902.27893,GPS1_Frame,42.342812333333335,-71.10212966666667,12.0,326840.4952392553,4689979.532999609,19,T,0.91,"$GPGGA,222144.00,4220.56874,N,07106.12778,W,2,11,0.91,12.0,M,-33.2,M,,0000*5D
"
1763590903.2802372,GPS1_Frame,42.342853833333336,-71.102172,12.1,326837.1218879249,4689984.227485234,19,T,0.82,"$GPGGA,222145.00,4220.57123,N,07106.13032,W,2,12,0.82,12.1,M,-33.2,M,,0000*5E
"
1763590904.2796636,GPS1_Frame,42.342896333333336,-71.1022155,12.1,326833.65518056287,4689989.035391409,19,T,0.9,"$GPGGA,222146.00,4220.57378,N,07106.13293,W,2,12,0.90,12.1,M,-33.2,M,,0000*5B
"
1763590905.279858,GPS1_Frame,42.342937666666664,-71.102257,12.0,326830.3500283536,4689993.709676253,19,T,0.9,"$GPGGA,222147.00,4220.57626,N,07106.13542,W,2,12,0.90,12.0,M,-33.2,M,,0000*5E
"
1763590906.2799323,GPS1_Frame,42.342977166666664,-71.10229583333333,12.0,326827.2595181409,4689998.174953264,19,T,0.91,"$GPGGA,222148.00,4220.57863,N,07106.13775,W,2,11,0.91,12.0,M,-33.2,M,,0000*5A
"
1763590907.2789228,GPS1_Frame,42.34301466666667,-71.10233383333333,12.0,326824.23216786,4690002.416449272,19,T,0.91,"$GPGGA,222149.00,4220.58088,N,07106.14003,W,2,11,0.91,12.0,M,-33.2,M,,0000*58
"
1763590908.2799094,GPS1_Frame,42.34304933333333,-71.10237033333334,12.0,326821.320606687,4690006.340270781,19,T,0.9,"$GPGGA,222150.00,4220.58296,N,07106.14222,W,2,11,0.90,12.0,M,-33.2,M,,0000*5D
"
1763590909.2789338,GPS1_Frame,42.34308333333333,-71.10240616666667,11.9,326818.4621360473,4690010.188707291,19,T,0.9,"$GPGGA,222151.00,4220.58500,N,07106.14437,W,2,11,0.90,11.9,M,-33.2,M,,0000*5C
"
1763590910.2790465,GPS1_Frame,42.3431205,-71.10244516666667,11.9,326815.3515049214,4690014.395230261,19,T,0.9,"$GPGGA,222152.00,4220.58723,N,07106.14671,W,2,11,0.90,11.9,M,-33.2,M,,0000*5C
"
1763590911.28028,GPS1_Frame,42.34316066666667,-71.1024875,11.9,326811.97452722467,4690018.94167247,19,T,0.91,"$GPGGA,222153.00,4220.58964,N,07106.14925,W,2,11,0.91,11.9,M,-33.2,M,,0000*5F
"
1763590912.2806706,GPS1_Frame,42.343202166666664,-71.10253266666666,11.9,326808.36781563173,4690023.641944865,19,T,0.91,"$GPGGA,222154.00,4220.59213,N,07106.15196,W,2,10,0.91,11.9,M,-33.2,M,,0000*52
"
1763590913.2803674,GPS1_Frame,42.3432435,-71.10257933333334,11.9,326804.63708691706,4690028.326767839,19,T,0.91,"$GPGGA,222155.00,4220.59461,N,07106.15476,W,2,10,0.91,11.9,M,-33.2,M,,0000*5B
"
1763590914.2808895,GPS1_Frame,42.3432805,-71.10262266666666,12.0,326801.1690512557,4690032.523618035,19,T,0.9,"$GPGGA,222156.00,4220.59683,N,07106.15736,W,2,11,0.90,12.0,M,-33.2,M,,0000*5B
"
1763590915.2799034,GPS1_Frame,42.343311666666665,-71.10266,11.8,326798.1792581252,4690036.06049869,19,T,0.9,"$GPGGA,222157.00,4220.59870,N,07106.15960,W,2,11,0.90,11.8,M,-33.2,M,,0000*5E
"
1763590916.2801464,GPS1_Frame,42.343342,-71.10269466666666,11.6,326795.4068493979,4690039.499412698,19,T,0.82,"$GPGGA,222158.00,4220.60052,N,07106.16168,W,2,11,0.82,11.6,M,-33.2,M,,0000*5D
"
1763590917.279042,GPS1_Frame,42.3433715,-71.10272966666666,11.5,326792.6046962631,4690042.8464715015,19,T,0.82,"$GPGGA,222159.00,4220.60229,N,07106.16378,W,2,12,0.82,11.5,M,-33.2,M,,0000*51
"
1763590918.2804925,GPS1_Frame,42.3434025,-71.10276516666667,11.4,326789.7654771793,4690046.361114021,19,T,0.73,"$GPGGA,222200.00,4220.60415,N,07106.16591,W,2,12,0.73,11.4,M,-33.2,M,,0000*59
"
1763590919.2793758,GPS1_Frame,42.34343033333333,-71.1027995,11.4,326787.0136698354,4690049.521746108,19,T,0.73,"$GPGGA,222201.00,4220.60582,N,07106.16797,W,2,12,0.73,11.4,M,-33.2,M,,0000*53
"
1763590920.2791595,GPS1_Frame,42.343456333333336,-71.102832,11.4,326784.4078527776,4690052.475066181,19,T,0.82,"$GPGGA,222202.00,4220.60738,N,07106.16992,W,2,11,0.82,11.4,M,-33.2,M,,0000*55
"
1763590921.280934,GPS1_Frame,42.343481,-71.10286233333333,11.3,326781.9768574283,4690055.275916222,19,T,0.73,"$GPGGA,222203.00,4220.60886,N,07106.17174,W,2,12,0.73,11.3,M,-33.2,M,,0000*55
"
1763590922.279382,GPS1_Frame,42.343503166666665,-71.1028905,11.2,326779.7174792703,4690057.794746366,19,T,0.73,"$GPGGA,222204.00,4220.61019,N,07106.17343,W,2,12,0.73,11.2,M,-33.2,M,,0000*5A
"
1763590923.2805197,GPS1_Frame,42.343522,-71.102914,11.1,326777.8333689506,4690059.93392739,19,T,0.73,"$GPGGA,222205.00,4220.61132,N,07106.17484,W,2,12,0.73,11.1,M,-33.2,M,,0000*5C
"
1763590924.2806125,GPS1_Frame,42.34353766666667,-71.10293366666667,11.1,326776.25633696123,4690061.713663933,19,T,0.73,"$GPGGA,222206.00,4220.61226,N,07106.17602,W,2,12,0.73,11.1,M,-33.2,M,,0000*55
"
1763590925.2812083,GPS1_Frame,42.3435505,-71.10294983333333,11.1,326774.9598396897,4690063.171649113,19,T,0.81,"$GPGGA,222207.00,4220.61303,N,07106.17699,W,2,12,0.81,11.1,M,-33.2,M,,0000*5D
"
1763590926.279004,GPS1_Frame,42.34355933333333,-71.1029615,11.1,326774.02304838813,4690064.176295622,19,T,0.73,"$GPGGA,222208.00,4220.61356,N,07106.17769,W,2,12,0.73,11.1,M,-33.2,M,,0000*51
"
1763590927.2797627,GPS1_Frame,42.34356416666667,-71.10296866666667,11.1,326773.445962721,4690064.7276033,19,T,0.82,"$GPGGA,222209.00,4220.61385,N,07106.17812,W,2,12,0.82,11.1,M,-33.2,M,,0000*53
"
1763590928.2789721,GPS1_Frame,42.343568,-71.1029735,11.2,326773.05834098556,4690065.163114327,19,T,0.82,"$GPGGA,222210.00,4220.61408,N,07106.17841,W,2,12,0.82,11.2,M,-33.2,M,,0000*5C
"
1763590929.2790864,GPS1_Frame,42.343568833333336,-71.10297583333333,11.1,326772.8684193938,4690065.260403932,19,T,0.73,"$GPGGA,222211.00,4220.61413,N,07106.17855,W,2,12,0.73,11.1,M,-33.2,M,,0000*5F
"
1763590930.2796702,GPS1_Frame,42.34357,-71.1029765,11.2,326772.816706425,4690065.39131193,19,T,0.73,"$GPGGA,222212.00,4220.61420,N,07106.17859,W,2,12,0.73,11.2,M,-33.2,M,,0000*53
"
1763590931.278884,GPS1_Frame,42.3435705,-71.1029765,11.2,326772.81807968696,4690065.446833219,19,T,0.73,"$GPGGA,222213.00,4220.61423,N,07106.17859,W,2,12,0.73,11.2,M,-33.2,M,,0000*51
"
1763590932.278778,GPS1_Frame,42.343571,-71.10297666666666,11.2,326772.80572363624,4690065.50269409,19,T,0.73,"$GPGGA,222214.00,4220.61426,N,07106.17860,W,2,12,0.73,11.2,M,-33.2,M,,0000*59
"
1763590933.2801516,GPS1_Frame,42.3435715,-71.10297683333333,11.3,326772.79336758784,4690065.55855496,19,T,0.73,"$GPGGA,222215.00,4220.61429,N,07106.17861,W,2,12,0.73,11.3,M,-33.2,M,,0000*57
"
1763590934.2800512,GPS1_Frame,42.343572,-71.10297683333333,11.3,326772.7947408501,4690065.614076249,19,T,0.73,"$GPGGA,222216.00,4220.61432,N,07106.17861,W,2,12,0.73,11.3,M,-33.2,M,,0000*5E
"
1763590935.2790625,GPS1_Frame,42.343572333333334,-71.10297716666666,11.3,326772.7681977374,4690065.651769603,19,T,0.73,"$GPGGA,222217.00,4220.61434,N,07106.17863,W,2,12,0.73,11.3,M,-33.2,M,,0000*5B
"
1763590936.2806747,GPS1_Frame,42.34357266666667,-71.10297716666666,11.4,326772.76911324577,4690065.688783797,19,T,0.73,"$GPGGA,222218.00,4220.61436,N,07106.17863,W,2,12,0.73,11.4,M,-33.2,M,,0000*51
"
1763590937.2794924,GPS1_Frame,42.34357283333333,-71.10297716666666,11.5,326772.76957099995,4690065.707290894,19,T,0.73,"$GPGGA,222219.00,4220.61437,N,07106.17863,W,2,12,0.73,11.5,M,-33.2,M,,0000*50
"
1763590938.279933,GPS1_Frame,42.343573166666665,-71.10297733333333,11.6,326772.7567571981,4690065.744644668,19,T,0.73,"$GPGGA,222220.00,4220.61439,N,07106.17864,W,2,12,0.73,11.6,M,-33.2,M,,0000*50
"
1763590939.2797828,GPS1_Frame,42.34357333333333,-71.10297733333333,11.8,326772.75721495226,4690065.763151764,19,T,0.73,"$GPGGA,222221.00,4220.61440,N,07106.17864,W,2,12,0.73,11.8,M,-33.2,M,,0000*51
"
1763590940.2796788,GPS1_Frame,42.34357383333333,-71.10297733333333,11.9,326772.758588215,4690065.818673054,19,T,0.73,"$GPGGA,222222.00,4220.61443,N,07106.17864,W,2,12,0.73,11.9,M,-33.2,M,,0000*50
"
1763590941.279053,GPS1_Frame,42.34357416666667,-71.10297733333333,12.1,326772.75950372336,4690065.855687247,19,T,0.73,"$GPGGA,222223.00,4220.61445,N,07106.17864,W,2,12,0.73,12.1,M,-33.2,M,,0000*5C
"
1763590942.2790725,GPS1_Frame,42.343574333333336,-71.10297716666666,12.2,326772.7736907876,4690065.873854763,19,T,0.73,"$GPGGA,222224.00,4220.61446,N,07106.17863,W,2,12,0.73,12.2,M,-33.2,M,,0000*5C
"
1763590943.2803004,GPS1_Frame,42.34357583333333,-71.10297866666667,12.2,326772.6542467843,4690066.043474859,19,T,0.73,"$GPGGA,222225.00,4220.61455,N,07106.17872,W,2,12,0.73,12.2,M,-33.2,M,,0000*5F
"
1763590944.2797427,GPS1_Frame,42.3435815,-71.102986,12.3,326772.0657208562,4690066.687657723,19,T,0.82,"$GPGGA,222226.00,4220.61489,N,07106.17916,W,2,11,0.82,12.3,M,-33.2,M,,0000*52
"
1763590945.2794197,GPS1_Frame,42.34359416666667,-71.10300233333334,12.2,326770.7550383472,4690068.127476232,19,T,0.82,"$GPGGA,222227.00,4220.61565,N,07106.18014,W,2,11,0.82,12.2,M,-33.2,M,,0000*55
"
1763590946.2803304,GPS1_Frame,42.343614333333335,-71.10302833333333,12.2,326768.668656252,4690070.419810466,19,T,0.82,"$GPGGA,222228.00,4220.61686,N,07106.18170,W,2,11,0.82,12.2,M,-33.2,M,,0000*57
"
1763590947.279802,GPS1_Frame,42.34364266666667,-71.10306433333334,12.2,326765.78094862495,4690073.639368748,19,T,0.82,"$GPGGA,222229.00,4220.61856,N,07106.18386,W,2,11,0.82,12.2,M,-33.2,M,,0000*5E
"
1763590948.279315,GPS1_Frame,42.34367733333333,-71.1031085,12.1,326762.23790430673,4690077.578838461,19,T,0.82,"$GPGGA,222230.00,4220.62064,N,07106.18651,W,2,11,0.82,12.1,M,-33.2,M,,0000*50
"
1763590949.2796519,GPS1_Frame,42.34371566666667,-71.103157,12.1,326758.3479742358,4690081.93429609,19,T,0.9,"$GPGGA,222231.00,4220.62294,N,07106.18942,W,2,10,0.90,12.1,M,-33.2,M,,0000*53
"
1763590950.2798963,GPS1_Frame,42.343754,-71.1032055,12.0,326754.4580490922,4690086.28975605,19,T,0.9,"$GPGGA,222232.00,4220.62524,N,07106.19233,W,2,10,0.90,12.0,M,-33.2,M,,0000*51
"
1763590951.28025,GPS1_Frame,42.343790166666665,-71.1032515,11.9,326750.7681162144,4690090.399531693,19,T,0.9,"$GPGGA,222233.00,4220.62741,N,07106.19509,W,2,10,0.90,11.9,M,-33.2,M,,0000*55
"
1763590952.2804127,GPS1_Frame,42.3438245,-71.10329483333334,11.8,326747.29281975515,4690094.30029724,19,T,0.9,"$GPGGA,222234.00,4220.62947,N,07106.19769,W,2,10,0.90,11.8,M,-33.2,M,,0000*5F
"
1763590953.2800314,GPS1_Frame,42.34385783333333,-71.1033375,11.8,326743.8696972212,4690098.088663505,19,T,0.9,"$GPGGA,222235.00,4220.63147,N,07106.20025,W,2,10,0.90,11.8,M,-33.2,M,,0000*52
"
1763590954.2799006,GPS1_Frame,42.34389066666667,-71.10337933333334,11.7,326740.5138511283,4690101.819812048,19,T,0.93,"$GPGGA,222236.00,4220.63344,N,07106.20276,W,2,10,0.93,11.7,M,-33.2,M,,0000*58
"
1763590955.2803416,GPS1_Frame,42.343924,-71.1034215,11.6,326737.13192377123,4690105.607162928,19,T,0.93,"$GPGGA,222237.00,4220.63544,N,07106.20529,W,2,10,0.93,11.6,M,-33.2,M,,0000*53
"
1763590956.279253,GPS1_Frame,42.34395766666667,-71.10346416666667,11.7,326733.7097281818,4690109.432548741,19,T,0.9,"$GPGGA,222238.00,4220.63746,N,07106.20785,W,2,10,0.90,11.7,M,-33.2,M,,0000*5A
"
1763590957.2791052,GPS1_Frame,42.343991333333335,-71.10350666666666,11.7,326730.3012656232,4690113.257596695,19,T,0.9,"$GPGGA,222239.00,4220.63948,N,07106.21040,W,2,10,0.90,11.7,M,-33.2,M,,0000*54
"
1763590958.2793663,GPS1_Frame,42.34402216666667,-71.10354833333334,11.6,326726.9536689138,4690116.766327394,19,T,0.9,"$GPGGA,222240.00,4220.64133,N,07106.21290,W,2,10,0.90,11.6,M,-33.2,M,,0000*57
"
1763590959.2793064,GPS1_Frame,42.34404583333333,-71.10358333333333,11.6,326724.13555457303,4690119.4656673875,19,T,0.9,"$GPGGA,222241.00,4220.64275,N,07106.21500,W,2,10,0.90,11.6,M,-33.2,M,,0000*59
"
1763590960.2803938,GPS1_Frame,42.34406083333333,-71.10360683333333,11.6,326722.2409468447,4690121.179201278,19,T,0.9,"$GPGGA,222242.00,4220.64365,N,07106.21641,W,2,10,0.90,11.6,M,-33.2,M,,0000*5C
"
1763590961.278845,GPS1_Frame,42.34407083333333,-71.10362333333333,11.6,326720.90922952996,4690122.323255933,19,T,1.14,"$GPGGA,222243.00,4220.64425,N,07106.21740,W,2,10,1.14,11.6,M,-33.2,M,,0000*53
"
1763590962.2790496,GPS1_Frame,42.344077,-71.1036335,11.6,326720.088690531,4690123.028739453,19,T,1.14,"$GPGGA,222244.00,4220.64462,N,07106.21801,W,2,10,1.14,11.6,M,-33.2,M,,0000*5D
"
1763590963.27935,GPS1_Frame,42.34407983333333,-71.10363883333333,11.7,326719.65714043664,4690123.354230136,19,T,1.14,"$GPGGA,222245.00,4220.64479,N,07106.21833,W,2,10,1.14,11.7,M,-33.2,M,,0000*56
"
1763590964.2796645,GPS1_Frame,42.34408066666666,-71.10364083333333,11.7,326719.4946795464,4690123.450841887,19,T,1.14,"$GPGGA,222246.00,4220.64484,N,07106.21845,W,2,11,1.14,11.7,M,-33.2,M,,0000*57
"
1763590965.280277,GPS1_Frame,42.34408216666667,-71.10364216666666,11.7,326719.3889670727,4690123.620123285,19,T,1.14,"$GPGGA,222247.00,4220.64493,N,07106.21853,W,2,10,1.14,11.7,M,-33.2,M,,0000*56
"
1763590966.2795258,GPS1_Frame,42.34408966666667,-71.103647,11.6,326719.01142597786,4690124.462793711,19,T,1.14,"$GPGGA,222248.00,4220.64538,N,07106.21882,W,2,10,1.14,11.6,M,-33.2,M,,0000*54
"
1763590967.2793455,GPS1_Frame,42.34410283333333,-71.10365516666667,11.4,326718.37486986746,4690125.941499331,19,T,1.14,"$GPGGA,222249.00,4220.64617,N,07106.21931,W,2,11,1.14,11.4,M,-33.2,M,,0000*51
"
1763590968.2798696,GPS1_Frame,42.34411583333333,-71.10366466666666,11.4,326717.6280225941,4690127.404415457,19,T,1.14,"$GPGGA,222250.00,4220.64695,N,07106.21988,W,2,11,1.14,11.4,M,-33.2,M,,0000*51
"
1763590969.2798254,GPS1_Frame,42.34412566666666,-71.10367083333334,11.5,326717.14705915656,4690128.508902924,19,T,1.14,"$GPGGA,222251.00,4220.64754,N,07106.22025,W,2,11,1.14,11.5,M,-33.2,M,,0000*50
"
