bag_t,ros_t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw
1761940426.694881,1761940426.6937509,-0.00884304226778715,-0.013239003054785268,-0.0020131500257128594,-0.153,-0.08,10.934,9.51e-06,-4.66e-06,1.578e-05,"$VNYMR,+038.525,+000.181,+004.464,-00.0466,+00.0951,-00.1578,-00.080,-00.153,-10.934,-00.758539,-00.506669,+00.115345*61"
1761940426.720484,1761940426.7199094,-0.011430737229964022,-0.006621273036583409,-0.008278794773909902,0.662,-0.413,10.222,9.21e-06,-3.89e-06,1.597e-05,"$VNYMR,+038.849,-000.605,+003.723,-00.0389,+00.0921,-00.1597,-00.413,+00.662,-10.222,-00.379371,-00.654933,+00.474340*63"
1761940426.7444184,1761940426.7437258,-0.010331406694010354,-0.008820108641415945,-0.006603488131505586,-0.875,-0.686,12.298,8.9e-06,-2.53e-06,1.6020000000000002e-05,"$VNYMR,+039.492,-001.639,+003.168,-00.0253,+00.0890,-00.1602,-00.686,-00.875,-12.298,-00.505355,-00.591946,+00.378352*65"
1761940426.7702327,1761940426.7696116,-0.005940594628305619,-0.012276907757915914,-0.0036518745669953754,-0.272,-1.182,11.649,8.400000000000001e-06,-1.28e-06,1.651e-05,"$VNYMR,+039.867,-002.195,+002.210,-00.0128,+00.0840,-00.1651,-01.182,-00.272,-11.649,-00.703415,-00.340371,+00.209237*6A"
1761940426.7954025,1761940426.7946408,-0.009989426880374585,-0.004008515146347896,-0.005372385237026346,0.415,-1.144,11.28,8.29e-06,-2e-08,1.712e-05,"$VNYMR,+040.190,-002.901,+001.545,-00.0002,+00.0829,-00.1712,-01.144,+00.415,-11.280,-00.229671,-00.572352,+00.307815*60"
1761940426.8204587,1761940426.819682,-0.013530123974017922,0.0025998599070632734,-0.007958875922019343,-1.441,-1.473,12.689,7.98e-06,1.43e-06,1.783e-05,"$VNYMR,+040.831,-004.011,+001.574,+00.0143,+00.0798,-00.1783,-01.473,-01.441,-12.689,+00.148961,-00.775219,+00.456010*61"
1761940426.8446872,1761940426.844004,-0.01007398808263371,-0.002927789820220488,-0.0038835495719051023,-0.563,-1.676,12.902,7.77e-06,2.88e-06,1.887e-05,"$VNYMR,+041.136,-004.924,+001.703,+00.0288,+00.0777,-00.1887,-01.676,-00.563,-12.902,-00.167750,-00.577197,+00.222511*65"
1761940426.870287,1761940426.8696473,-0.006360608112798054,0.0008266577469145943,-0.002656530747875529,-0.367,-1.675,14.143,7.370000000000001e-06,4.23e-06,2.002e-05,"$VNYMR,+041.302,-005.582,+001.683,+00.0423,+00.0737,-00.2002,-01.675,-00.367,-14.143,+00.047364,-00.364436,+00.152208*60"
1761940426.8947482,1761940426.8938987,-0.00807036755463674,0.0061895134862250505,-0.0034052420903960567,-1.568,-1.929,13.901,7.55e-06,4.9100000000000004e-06,2.0880000000000003e-05,"$VNYMR,+041.580,-006.201,+002.026,+00.0491,+00.0755,-00.2088,-01.929,-01.568,-13.901,+00.354633,-00.462398,+00.195106*63"
1761940426.9202654,1761940426.9199195,-0.00925539375686333,0.006775821941847506,-0.0013114229466560192,-1.886,-2.022,14.243,7.74e-06,5.98e-06,2.15e-05,"$VNYMR,+041.728,-006.915,+002.601,+00.0598,+00.0774,-00.2150,-02.022,-01.886,-14.243,+00.388226,-00.530295,+00.075139*6F"
1761940426.9448967,1761940426.9439769,-0.005156732354649926,-0.00012163199557148483,0.0002797239192171312,-1.907,-2.089,16.577,7.340000000000001e-06,6.460000000000001e-06,2.235e-05,"$VNYMR,+041.721,-007.547,+002.821,+00.0646,+00.0734,-00.2235,-02.089,-01.907,-16.577,-00.006969,-00.295459,-00.016027*6F"
1761940426.9703088,1761940426.9697063,0.0018639243746673443,-6.112143040484142e-05,0.00040732494083043665,-1.307,-1.751,15.949,8.409999999999999e-06,6.18e-06,2.26e-05,"$VNYMR,+041.637,-007.568,+002.787,+00.0618,+00.0841,-00.2260,-01.751,-01.307,-15.949,-00.003502,+00.106795,-00.023338*6B"
1761940426.9945421,1761940426.993944,0.0071050783052362355,-0.0018193661188639291,-0.0005436177021186739,-1.732,-1.478,14.294,8.13e-06,5.500000000000001e-06,2.1740000000000002e-05,"$VNYMR,+041.713,-007.149,+002.701,+00.0550,+00.0813,-00.2174,-01.478,-01.732,-14.294,-00.104242,+00.407091,+00.031147*66"
1761940427.0202763,1761940427.019686,0.007249940633151765,-0.0019094949214369162,-0.00025103070631434443,-1.164,-1.203,13.548,7.75e-06,4.72e-06,2.144e-05,"$VNYMR,+041.755,-006.581,+002.506,+00.0472,+00.0775,-00.2144,-01.203,-01.164,-13.548,-00.109406,+00.415391,+00.014383*65"
1761940427.0445921,1761940427.0438893,0.0053074589888521565,-0.0007671769260066276,-0.0016823403192898544,-1.33,-1.237,13.099,8.050000000000001e-06,3.66e-06,2.0050000000000003e-05,"$VNYMR,+041.890,-006.077,+002.428,+00.0366,+00.0805,-00.2005,-01.237,-01.330,-13.099,-00.043956,+00.304095,+00.096391*6F"
1761940427.0703003,1761940427.069744,0.0034385604258166283,-0.0036133900569889003,-0.0011082666217238793,-1.355,-1.277,12.453,8.36e-06,2.5e-06,1.8890000000000004e-05,"$VNYMR,+042.017,-005.708,+002.275,+00.0250,+00.0836,-00.1889,-01.277,-01.355,-12.453,-00.207032,+00.197015,+00.063499*6A"
1761940427.0944526,1761940427.0938232,0.0017954376548190867,-0.004529077049047725,-0.0033375407687111966,-0.293,-1.374,14.244,7.98e-06,1.33e-06,1.783e-05,"$VNYMR,+042.238,-005.631,+001.769,+00.0133,+00.0798,-00.1783,-01.374,-00.293,-14.244,-00.259497,+00.102871,+00.191227*6A"
1761940427.1245272,1761940427.1239445,0.005100672379075868,0.004490522725871171,-0.0008567472232189764,-1.505,-1.839,13.732,7.7e-06,3.6e-07,1.787e-05,"$VNYMR,+042.449,-005.281,+001.871,+00.0036,+00.0770,-00.1787,-01.839,-01.505,-13.732,+00.257288,+00.292247,+00.049088*6B"
1761940427.1439555,1761940427.1436203,0.00928255108002436,0.0037561056299244768,0.00506309544028043,-1.349,-1.99,12.947,8.010000000000001e-06,-1.0000000000000002e-06,1.6819999999999998e-05,"$VNYMR,+042.247,-004.622,+002.329,-00.0100,+00.0801,-00.1682,-01.990,-01.349,-12.947,+00.215209,+00.531851,-00.290094*65"
1761940427.169832,1761940427.1696172,0.016047377447584305,0.007754532773195846,0.007989960235997361,-0.463,-1.9,13.515,8.8e-06,-2.53e-06,1.591e-05,"$VNYMR,+041.709,-003.533,+002.842,-00.0253,+00.0880,-00.1591,-01.900,-00.463,-13.515,+00.444302,+00.919447,-00.457791*61"
1761940427.1938937,1761940427.193707,0.020182882750307305,0.012693517850366959,0.008619430684021635,0.21,-1.742,11.923,9.3e-06,-3.89e-06,1.619e-05,"$VNYMR,+041.092,-001.941,+003.785,-00.0389,+00.0930,-00.1619,-01.742,+00.210,-11.923,+00.727285,+01.156394,-00.493857*6C"
1761940427.219989,1761940427.2196736,0.02291243807408628,0.009785537517156608,0.007964338802578083,-0.083,-1.12,11.083,1e-05,-5.3400000000000005e-06,1.571e-05,"$VNYMR,+040.563,-000.112,+004.723,-00.0534,+00.1000,-00.1571,-01.120,-00.083,-11.083,+00.560670,+01.312786,-00.456323*60"
1761940427.2439642,1761940427.243712,0.02803749270281251,0.010309450452020264,0.009144949321797128,-1.308,-1.532,10.986,1.031e-05,-7.080000000000001e-06,1.5120000000000001e-05,"$VNYMR,+040.085,+002.061,+005.501,-00.0708,+00.1031,-00.1512,-01.532,-01.308,-10.986,+00.590688,+01.606430,-00.523967*61"
1761940427.2700393,1761940427.269824,0.03175657989930218,0.011506571785963177,0.014608737451750417,-0.752,-0.7,9.611,1.159e-05,-8.03e-06,1.4960000000000002e-05,"$VNYMR,+039.297,+004.624,+006.365,-00.0803,+00.1159,-00.1496,-00.700,-00.752,-09.611,+00.659278,+01.819518,-00.837019*61"
1761940427.295086,1761940427.294044,0.0285938164018857,0.008697324728538142,0.011968647705428674,1.183,0.274,6.106,1.2770000000000001e-05,-9.86e-06,1.527e-05,"$VNYMR,+038.440,+007.324,+007.084,-00.0986,+00.1277,-00.1527,+00.274,+01.183,-06.106,+00.498320,+01.638305,-00.685753*66"
1761940427.3202667,1761940427.3192606,0.0241130675198257,0.009552518608722844,0.008312060749452914,0.226,1.198,6.906,1.171e-05,-1.124e-05,1.51e-05,"$VNYMR,+037.930,+009.457,+007.741,-00.1124,+00.1171,-00.1510,+01.198,+00.226,-06.906,+00.547319,+01.381577,-00.476246*67"
1761940427.3450146,1761940427.344656,0.0259969061012583,0.011795877562773754,0.00888616935360393,-0.549,1.693,5.839,1.23e-05,-1.201e-05,1.525e-05,"$VNYMR,+037.540,+011.601,+008.491,-00.1201,+00.1230,-00.1525,+01.693,-00.549,-05.839,+00.675854,+01.489513,-00.509140*6A"
1761940427.368912,1761940427.3686745,0.019038609986114785,0.007361327546014044,0.00805174489151796,-0.482,2.469,3.131,1.29e-05,-1.2970000000000001e-05,1.563e-05,"$VNYMR,+037.137,+013.540,+009.211,-00.1297,+00.1290,-00.1563,+02.469,-00.482,-03.131,+00.421773,+01.090832,-00.461331*67"
1761940427.3939648,1761940427.3937886,0.012230080574084905,0.008180358204097423,0.008164842227047192,-1.313,2.52,4.577,1.2509999999999999e-05,-1.3850000000000001e-05,1.599e-05,"$VNYMR,+036.688,+014.786,+009.710,-00.1385,+00.1251,-00.1599,+02.520,-01.313,-04.577,+00.468700,+00.700732,-00.467811*61"
1761940427.4199374,1761940427.4196916,0.00869182694139436,0.00894142647772207,0.009240924977364296,-0.174,2.672,4.939,1.281e-05,-1.4530000000000001e-05,1.702e-05,"$VNYMR,+036.035,+015.742,+010.297,-00.1453,+00.1281,-00.1702,+02.672,-00.174,-04.939,+00.512306,+00.498005,-00.529466*63"
1761940427.443986,1761940427.443807,0.008790630030349758,0.007530275417607094,0.0053327662630060745,-0.095,2.672,5.976,1.32e-05,-1.4920000000000001e-05,1.66e-05,"$VNYMR,+035.571,+016.510,+010.851,-00.1492,+00.1320,-00.1660,+02.672,-00.095,-05.976,+00.431453,+00.503666,-00.305545*6A"
1761940427.4691722,1761940427.4689238,0.008965232768719272,0.005298453089911865,0.004110250388446646,-1.056,2.543,5.698,1.3700000000000001e-05,-1.54e-05,1.662e-05,"$VNYMR,+035.349,+017.281,+011.341,-00.1540,+00.1370,-00.1662,+02.543,-01.056,-05.698,+00.303579,+00.513670,-00.235500*61"
1761940427.4947176,1761940427.49392,0.004089742769735713,0.0003947236636310376,0.0032322799615234184,-0.89,2.588,5.319,1.3500000000000001e-05,-1.559e-05,1.6630000000000002e-05,"$VNYMR,+035.148,+017.842,+011.467,-00.1559,+00.1350,-00.1663,+02.588,-00.890,-05.319,+00.022616,+00.234325,-00.185196*69"
1761940427.5201657,1761940427.5191157,0.0007523590806571956,0.00028845056547710285,0.001639963725051432,-0.331,2.744,6.19,1.3600000000000002e-05,-1.5490000000000002e-05,1.674e-05,"$VNYMR,+034.967,+018.056,+011.404,-00.1549,+00.1360,-00.1674,+02.744,-00.331,-06.190,+00.016527,+00.043107,-00.093963*6E"
1761940427.5443835,1761940427.544006,0.0014053914735833938,0.0011117398269353481,-0.00150208271414388,-0.609,2.959,6.387,1.4770000000000001e-05,-1.586e-05,1.654e-05,"$VNYMR,+035.022,+018.108,+011.500,-00.1586,+00.1477,-00.1654,+02.959,-00.609,-06.387,+00.063698,+00.080523,+00.086063*63"
1761940427.5708802,1761940427.5699975,-0.0007509279106705603,-0.0023684292482488247,-0.0035444670048276447,-1.008,3.046,5.269,1.3600000000000002e-05,-1.569e-05,1.719e-05,"$VNYMR,+035.268,+018.106,+011.503,-00.1569,+00.1360,-00.1719,+03.046,-01.008,-05.269,-00.135701,-00.043025,+00.203083*66"
1761940427.5945349,1761940427.5939827,-0.0016595114126737684,-0.002709466584088517,-0.0037601198872040634,-1.571,3.14,5.054,1.389e-05,-1.5490000000000002e-05,1.696e-05,"$VNYMR,+035.565,+017.916,+011.363,-00.1549,+00.1389,-00.1696,+03.140,-01.571,-05.054,-00.155241,-00.095083,+00.215439*6B"
1761940427.6200666,1761940427.6192288,-0.007480952412945735,-0.0025458594200065687,-0.0036724694521689085,-1.789,3.025,3.67,1.379e-05,-1.53e-05,1.662e-05,"$VNYMR,+035.798,+017.477,+011.238,-00.1530,+00.1379,-00.1662,+03.025,-01.789,-03.670,-00.145867,-00.428627,+00.210417*69"
1761940427.645036,1761940427.6443355,-0.012962368368344166,-0.004118907221536538,-0.0022276335374904425,-1.307,2.543,4.271,1.3300000000000001e-05,-1.4920000000000001e-05,1.6819999999999998e-05,"$VNYMR,+035.835,+016.552,+010.979,-00.1492,+00.1330,-00.1682,+02.543,-01.307,-04.271,-00.235996,-00.742689,+00.127634*63"
1761940427.6699944,1761940427.6691904,-0.011821062663880035,-0.008865958440865835,-0.0032821963781304564,-0.685,2.065,4.876,1.32e-05,-1.4230000000000001e-05,1.624e-05,"$VNYMR,+035.864,+015.496,+010.429,-00.1423,+00.1320,-00.1624,+02.065,-00.685,-04.876,-00.507982,-00.677297,+00.188056*68"
1761940427.694853,1761940427.694123,-0.010547094482971812,-0.01783710787574937,-0.006272835504715259,-0.235,2.001,4.866,1.2420000000000001e-05,-1.3860000000000001e-05,1.599e-05,"$VNYMR,+036.073,+014.543,+009.339,-00.1386,+00.1242,-00.1599,+02.001,-00.235,-04.866,-01.021991,-00.604304,+00.359407*64"
1761940427.7241724,1761940427.7235568,-0.009844931071601976,-0.016850996848372574,-0.0059104178855386375,-1.763,1.546,5.202,1.232e-05,-1.3270000000000002e-05,1.53e-05,"$VNYMR,+036.505,+013.659,+007.952,-00.1327,+00.1232,-00.1530,+01.546,-01.763,-05.202,-00.965491,-00.564073,+00.338642*65"
1761940427.744055,1761940427.7438004,-0.014450383728716971,-0.008674408555459458,-0.002305737021517189,-1.654,0.906,4.809,1.202e-05,-1.2590000000000001e-05,1.5160000000000002e-05,"$VNYMR,+036.681,+012.635,+007.016,-00.1259,+00.1202,-00.1516,+00.906,-01.654,-04.809,-00.497007,-00.827946,+00.132109*65"
1761940427.7689774,1761940427.768819,-0.01676791917597764,-0.004896416496714972,-1.58824961931484e-05,-0.329,1.035,7.019,1.143e-05,-1.2120000000000001e-05,1.535e-05,"$VNYMR,+036.567,+011.270,+006.540,-00.1212,+00.1143,-00.1535,+01.035,-00.329,-07.019,-00.280544,-00.960731,+00.000910*65"
1761940427.794093,1761940427.7938943,-0.018455722375826236,-0.0065952327241436525,0.002161555372009937,0.028,1.034,7.795,1.2e-05,-1.113e-05,1.465e-05,"$VNYMR,+036.566,+009.876,+005.769,-00.1113,+00.1200,-00.1465,+01.034,+00.028,-07.795,-00.377879,-01.057435,-00.123848*64"
1761940427.8199978,1761940427.8197446,-0.019785192026947878,0.0038333015427401856,-0.0008011235799579171,-0.417,0.799,8.526,1.092e-05,-1.018e-05,1.4599999999999999e-05,"$VNYMR,+036.513,+008.334,+005.558,-00.1018,+00.1092,-00.1460,+00.799,-00.417,-08.526,+00.219632,-01.133608,+00.045901*6C"
1761940427.8440623,1761940427.8438895,-0.025840838759544967,0.00417973194596854,-0.004115783082175468,0.03,0.089,9.448,1.1010000000000001e-05,-8.82e-06,1.4979999999999999e-05,"$VNYMR,+036.508,+006.360,+006.072,-00.0882,+00.1101,-00.1498,+00.089,+00.030,-09.448,+00.239481,-01.480571,+00.235817*63"
1761940427.8691387,1761940427.868912,-0.02455816138566929,-0.0062701651509597086,-0.006319348529280909,0.493,-0.133,13.361,1.06e-05,-7.270000000000001e-06,1.535e-05,"$VNYMR,+036.674,+004.177,+005.901,-00.0727,+00.1060,-00.1535,-00.133,+00.493,-13.361,-00.359254,-01.407079,+00.362072*6A"
1761940427.8942776,1761940427.894028,-0.014433715834360426,-0.0066985387625691966,-0.009219771586830126,-0.72,-0.083,13.56,1.0100000000000002e-05,-5.82e-06,1.6170000000000003e-05,"$VNYMR,+037.225,+002.609,+005.310,-00.0582,+00.1010,-00.1617,-00.083,-00.720,-13.560,-00.383798,-00.826991,+00.528254*6D"
1761940427.920078,1761940427.9191203,-0.01707021020242306,-0.007600245667319548,-0.011237215122502892,-1.01,-0.334,10.825,9.790000000000001e-06,-4.17e-06,1.5320000000000002e-05,"$VNYMR,+037.928,+001.306,+004.906,-00.0417,+00.0979,-00.1532,-00.334,-01.010,-10.825,-00.435462,-00.978051,+00.643845*62"
1761940427.944965,1761940427.944279,-0.01583022358205117,-0.012594226069221002,-0.007986487030785892,-0.641,-0.963,13.618,9.39e-06,-2.43e-06,1.624e-05,"$VNYMR,+038.588,-000.170,+004.017,-00.0243,+00.0939,-00.1624,-00.963,-00.641,-13.618,-00.721596,-00.907005,+00.457592*6C"
1761940427.969998,1761940427.9690976,-0.010969307082321762,-0.009148038554573159,-0.008026367804193963,-0.598,-1.315,14.943,8.79e-06,-8.900000000000001e-07,1.683e-05,"$VNYMR,+039.210,-001.265,+003.124,-00.0089,+00.0879,-00.1683,-01.315,-00.598,-14.943,-00.524144,-00.628495,+00.459877*67"
1761940427.994581,1761940427.9939432,-0.007144208587065949,-0.006210021104935984,-0.002045229177364515,-1.191,-1.087,16.013,8.580000000000001e-06,4.7000000000000005e-07,1.765e-05,"$VNYMR,+039.750,-002.096,+002.468,+00.0047,+00.0858,-00.1765,-01.087,-01.191,-16.013,-00.355808,-00.409333,+00.117183*65"
1761940428.0195975,1761940428.0189664,-0.0052077308753932005,0.004060368878424648,-0.0010639527120157432,-0.902,-0.911,14.072,8.27e-06,1.8100000000000002e-06,1.991e-05,"$VNYMR,+039.879,-002.505,+002.490,+00.0181,+00.0827,-00.1991,-00.911,-00.902,-14.072,+00.232642,-00.298381,+00.060960*6B"
1761940428.0444908,1761940428.0439653,-0.00970197115257112,0.002244057085751709,-0.0007372096227498848,-1.341,-1.214,13.525,7.870000000000001e-06,2.88e-06,1.931e-05,"$VNYMR,+039.933,-003.086,+002.766,+00.0288,+00.0787,-00.1931,-01.214,-01.341,-13.525,+00.128575,-00.555882,+00.042239*61"
1761940428.0692196,1761940428.0689723,-0.009112730543805313,0.003521707911381638,-0.0009764069967357077,-1.556,-1.1,15.563,8.350000000000001e-06,3.3700000000000003e-06,2.084e-05,"$VNYMR,+039.948,-003.905,+002.995,+00.0337,+00.0835,-00.2084,-01.100,-01.556,-15.563,+00.201779,-00.522121,+00.055944*69"
1761940428.0949159,1761940428.0941133,-0.0050228481477294406,0.0024736202422665234,0.00046195374641785913,-2.08,-1.182,15.882,8.24e-06,4.14e-06,2.07e-05,"$VNYMR,+039.941,-004.475,+003.289,+00.0414,+00.0824,-00.2070,-01.182,-02.080,-15.882,+00.141728,-00.287788,-00.026468*6D"
1761940428.1195447,1761940428.118956,0.0011257373675363426,0.0006269920804864429,0.0008657182155742273,-1.499,-1.074,15.792,8.050000000000001e-06,4.14e-06,2.08e-05,"$VNYMR,+039.858,-004.591,+003.371,+00.0414,+00.0805,-00.2080,-01.074,-01.499,-15.792,+00.035924,+00.064500,-00.049602*60"
1761940428.1449866,1761940428.1441002,0.0042323536229161695,-9.904743505067821e-05,0.0017090089502603276,-2.128,-0.916,14.473,8.64e-06,3.86e-06,2.0490000000000002e-05,"$VNYMR,+039.814,-004.310,+003.453,+00.0386,+00.0864,-00.2049,-00.916,-02.128,-14.473,-00.005675,+00.242496,-00.097919*63"
1761940428.1693473,1761940428.1690361,0.006527129976730834,-0.004961168211963961,0.003488162683158307,-1.301,-0.485,13.718,8.65e-06,2.69e-06,1.999e-05,"$VNYMR,+039.604,-003.813,+003.230,+00.0269,+00.0865,-00.1999,-00.485,-01.301,-13.718,-00.284254,+00.373977,-00.199857*6B"
1761940428.1953573,1761940428.1943173,0.0052766713808469765,-0.006831969183884163,0.0013473418226620626,-0.0,-0.37,12.676,8.27e-06,1.72e-06,1.9810000000000002e-05,"$VNYMR,+039.429,-003.291,+002.720,+00.0172,+00.0827,-00.1981,-00.370,-00.000,-12.676,-00.391443,+00.302331,-00.077197*6C"
1761940428.2204106,1761940428.2192917,0.002971649944323105,-0.0040073806823341,-0.0036395001825987356,0.273,-0.035,14.057,8.18e-06,7.5e-07,1.841e-05,"$VNYMR,+039.570,-003.043,+002.227,+00.0075,+00.0818,-00.1841,-00.035,+00.273,-14.057,-00.229606,+00.170263,+00.208528*64"
1761940428.2445226,1761940428.2439623,0.005528365312277079,0.0021738773965290174,-0.0041382803762336755,-1.797,-0.613,14.029,8.190000000000001e-06,-3.2e-07,1.757e-05,"$VNYMR,+039.991,-002.680,+002.193,-00.0032,+00.0819,-00.1757,-00.613,-01.797,-14.029,+00.124554,+00.316752,+00.237106*61"
1761940428.269652,1761940428.2690217,0.009214971931387142,0.0030494392690844922,0.0033724648070436033,-2.356,-1.036,14.136,8.599999999999999e-06,-1.37e-06,1.674e-05,"$VNYMR,+039.975,-002.073,+002.501,-00.0137,+00.0860,-00.1674,-01.036,-02.356,-14.136,+00.174720,+00.527979,-00.193228*62"
1761940428.2948272,1761940428.2941036,0.011901365262764294,-0.003990468441882275,0.007416357777329425,-1.097,-1.141,11.503,8.22e-06,-2.54e-06,1.601e-05,"$VNYMR,+039.508,-001.069,+002.521,-00.0254,+00.0822,-00.1601,-01.141,-01.097,-11.503,-00.228637,+00.681898,-00.424926*61"
1761940428.3258097,1761940428.3251424,0.007048948516492098,-0.004231620584630332,0.004811698214823167,0.628,-0.88,10.74,8.43e-06,-3.8e-06,1.518e-05,"$VNYMR,+038.959,-000.302,+002.169,-00.0380,+00.0843,-00.1518,-00.880,+00.628,-10.740,-00.242454,+00.403875,-00.275690*6F"
1761940428.3441515,1761940428.3438895,0.002260934419618494,0.006739711079623742,0.0035148313141287807,-0.904,-1.062,12.15,1.0100000000000002e-05,-4.94e-06,1.4810000000000002e-05,"$VNYMR,+038.723,-000.070,+002.383,-00.0494,+00.1010,-00.1481,-01.062,-00.904,-12.150,+00.386157,+00.129542,-00.201385*68"
1761940428.3692272,1761940428.3690066,0.011066923347385803,0.00570031515018356,0.010697873477051603,-0.633,-1.065,12.074,9.420000000000001e-06,-5.53e-06,1.449e-05,"$VNYMR,+038.133,+000.557,+002.982,-00.0553,+00.0942,-00.1449,-01.065,-00.633,-12.074,+00.326604,+00.634088,-00.612943*6D"
1761940428.394157,1761940428.3939402,0.016498806858612637,0.0016713621982948098,0.008596060725337432,1.247,-0.317,11.656,1.011e-05,-6.98e-06,1.4560000000000001e-05,"$VNYMR,+037.339,+001.804,+003.145,-00.0698,+00.1011,-00.1456,-00.317,+01.247,-11.656,+00.095762,+00.945312,-00.492518*6F"
1761940428.4191475,1761940428.4189658,0.022314627898693182,0.008056841252933784,0.006763953702933944,-0.032,-0.182,10.323,1.003e-05,-8.44e-06,1.396e-05,"$VNYMR,+036.883,+003.492,+003.556,-00.0844,+00.1003,-00.1396,-00.182,-00.032,-10.323,+00.461623,+01.278534,-00.387546*6E"
1761940428.4442272,1761940428.4440095,0.02104125312973064,0.007734391673627832,0.006439339915355519,0.109,-0.415,9.433,1.0140000000000001e-05,-9.31e-06,1.444e-05,"$VNYMR,+036.460,+005.296,+004.191,-00.0931,+00.1014,-00.1444,-00.415,+00.109,-09.433,+00.443148,+01.205575,-00.368947*6D"
1761940428.470043,1761940428.4690714,0.021436640018477435,0.013524800719799338,0.00789471761871603,-0.728,-0.8,11.094,1.073e-05,-1.057e-05,1.4280000000000002e-05,"$VNYMR,+036.038,+007.044,+004.958,-00.1057,+00.1073,-00.1428,-00.800,-00.728,-11.094,+00.774914,+01.228229,-00.452334*69"
1761940428.4946098,1761940428.4940565,0.029826629719031893,0.010367622275989237,0.011624695669738153,0.406,0.212,9.05,1.143e-05,-1.1920000000000001e-05,1.5120000000000001e-05,"$VNYMR,+035.373,+009.276,+005.913,-00.1192,+00.1143,-00.1512,+00.212,+00.406,-09.050,+00.594021,+01.708940,-00.666046*63"
1761940428.5202417,1761940428.5194497,0.028031576036648246,0.006016795703447692,0.0032804161422934222,1.232,1.288,7.944,1.183e-05,-1.3180000000000001e-05,1.485e-05,"$VNYMR,+035.003,+011.698,+006.455,-00.1318,+00.1183,-00.1485,+01.288,+01.232,-07.944,+00.344737,+01.606091,-00.187954*66"
1761940428.5454235,1761940428.5441558,0.02977931384301033,0.013108661866246332,0.002219866822319068,-0.688,1.392,5.715,1.2230000000000001e-05,-1.415e-05,1.545e-05,"$VNYMR,+035.113,+014.129,+007.334,-00.1415,+00.1223,-00.1545,+01.392,-00.688,-05.715,+00.751071,+01.706229,-00.127189*66"
1761940428.5695827,1761940428.5690315,0.02165314811218733,0.013830076259265668,0.005969026041820607,-1.227,2.206,4.195,1.253e-05,-1.5220000000000002e-05,1.6270000000000002e-05,"$VNYMR,+035.047,+016.182,+008.473,-00.1522,+00.1253,-00.1627,+02.206,-01.227,-04.195,+00.792405,+01.240634,-00.342000*6D"
1761940428.5948894,1761940428.59417,0.018189123332584104,0.010849856748315269,0.005808909536242648,-0.098,3.071,4.006,1.2720000000000002e-05,-1.56e-05,1.607e-05,"$VNYMR,+034.757,+017.840,+009.373,-00.1560,+00.1272,-00.1607,+03.071,-00.098,-04.006,+00.621651,+01.042160,-00.332826*65"
1761940428.6196575,1761940428.6190662,0.015496377002729694,0.009590619146293881,0.002066225488266007,-0.156,3.427,3.353,1.361e-05,-1.6470000000000003e-05,1.722e-05,"$VNYMR,+034.701,+019.229,+010.213,-00.1647,+00.1361,-00.1722,+03.427,-00.156,-03.353,+00.549502,+00.887877,-00.118386*6D"
1761940428.6445694,1761940428.644034,0.010198377698423345,0.0071829374431677025,0.0011785859372867309,-0.842,3.435,2.577,1.3420000000000002e-05,-1.666e-05,1.6780000000000002e-05,"$VNYMR,+034.793,+020.284,+010.878,-00.1666,+00.1342,-00.1678,+03.435,-00.842,-02.577,+00.411552,+00.584324,-00.067528*6F"
1761940428.670212,1761940428.6693776,0.0038638971645276465,0.006539888333562912,0.0021024061636598494,-1.179,3.429,2.958,1.381e-05,-1.725e-05,1.803e-05,"$VNYMR,+034.753,+020.819,+011.432,-00.1725,+00.1381,-00.1803,+03.429,-01.179,-02.958,+00.374708,+00.221385,-00.120459*66"
1761940428.6944404,1761940428.6941824,0.0008981987929538418,0.0019390607989657003,0.001118843316990965,-0.07,3.62,3.09,1.488e-05,-1.674e-05,1.747e-05,"$VNYMR,+034.622,+021.010,+011.719,-00.1674,+00.1488,-00.1747,+03.620,-00.070,-03.090,+00.111100,+00.051463,-00.064105*69"
1761940428.7190948,1761940428.7189407,-0.002245017016840306,-0.004377058871199019,-0.004070875760521654,0.213,3.465,3.121,1.4099999999999999e-05,-1.7140000000000002e-05,1.759e-05,"$VNYMR,+034.775,+020.900,+011.641,-00.1714,+00.1410,-00.1759,+03.465,+00.213,-03.121,-00.250787,-00.128630,+00.233244*6B"
1761940428.744165,1761940428.7439888,-0.004264746933833184,-0.006708330059672885,-0.006237352961022216,-0.555,3.211,3.642,1.331e-05,-1.6470000000000003e-05,1.7330000000000002e-05,"$VNYMR,+035.190,+020.515,+011.255,-00.1647,+00.1331,-00.1733,+03.211,-00.555,-03.642,-00.384359,-00.244352,+00.357374*63"
1761940428.769181,1761940428.7689836,-0.00977845148039351,-0.001410592554754337,-0.006044476625384322,-1.712,2.687,3.909,1.361e-05,-1.637e-05,1.699e-05,"$VNYMR,+035.612,+019.800,+011.091,-00.1637,+00.1361,-00.1699,+02.687,-01.712,-03.909,-00.080821,-00.560264,+00.346323*6A"
