bag_t,ros_t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw
1761939308.965743,1761939308.9652183,-2.8693212902786778e-05,-1.0995574287564276e-05,2.2689280275926283e-07,-0.028,-0.247,9.899,2.4200000000000002e-05,4.81e-06,3.2460000000000004e-05,"$VNYMR,-077.392,-001.329,+000.146,+00.0481,+00.2420,-00.3246,-00.247,-00.028,-09.899,-00.000630,-00.001644,-00.000013*6A"
1761939308.991328,1761939308.9904473,2.443460952792061e-06,9.896016858807849e-06,-3.804817769347639e-06,-0.01,-0.226,9.857,2.449e-05,4.8200000000000004e-06,3.224e-05,"$VNYMR,-077.390,-001.327,+000.147,+00.0482,+00.2449,-00.3224,-00.226,-00.010,-09.857,+00.000567,+00.000140,+00.000218*6D"
1761939309.0156767,1761939309.0151644,-1.1117747335203879e-05,-9.512044423369097e-06,5.934119456780721e-06,-0.027,-0.203,9.925,2.45e-05,4.53e-06,3.248e-05,"$VNYMR,-077.389,-001.327,+000.147,+00.0453,+00.2450,-00.3248,-00.203,-00.027,-09.925,-00.000545,-00.000637,-00.000340*61"
1761939309.0425982,1761939309.0406368,-1.848303677861995e-05,-7.78416846389471e-06,-2.1432643214490365e-05,-0.042,-0.237,9.867,2.43e-05,4.8200000000000004e-06,3.235e-05,"$VNYMR,-077.390,-001.326,+000.146,+00.0482,+00.2430,-00.3235,-00.237,-00.042,-09.867,-00.000446,-00.001059,+00.001228*6F"
1761939309.066442,1761939309.0656116,2.3439771854283847e-05,-1.0524335389525808e-05,-1.0995574287564277e-06,-0.034,-0.244,9.873,2.449e-05,4.92e-06,3.202e-05,"$VNYMR,-077.390,-001.325,+000.146,+00.0492,+00.2449,-00.3202,-00.244,-00.034,-09.873,-00.000603,+00.001343,+00.000063*66"
1761939309.0912833,1761939309.0903976,-2.7925268031909274e-05,-1.7418385934903408e-05,-1.9949113350295186e-05,-0.028,-0.247,9.871,2.44e-05,4.8200000000000004e-06,3.279e-05,"$VNYMR,-077.388,-001.327,+000.147,+00.0482,+00.2440,-00.3279,-00.247,-00.028,-09.871,-00.000998,-00.001600,+00.001143*6F"
1761939309.1155038,1761939309.1152635,1.6004669240788002e-05,-5.235987755982989e-08,-3.206169835913584e-05,-0.033,-0.24,9.905,2.479e-05,4.6300000000000006e-06,3.248e-05,"$VNYMR,-077.389,-001.327,+000.146,+00.0463,+00.2479,-00.3248,-00.240,-00.033,-09.905,-00.000003,+00.000917,+00.001837*68"
1761939309.1416175,1761939309.1407363,-4.747295565424577e-05,-4.0177479380909465e-05,-1.3735741213195374e-05,-0.013,-0.222,9.87,2.44e-05,4.72e-06,3.1580000000000006e-05,"$VNYMR,-077.388,-001.328,+000.146,+00.0472,+00.2440,-00.3158,-00.222,-00.013,-09.870,-00.002302,-00.002720,+00.000787*60"
1761939309.1661847,1761939309.1653252,-3.1241393610698495e-06,2.426007660272118e-05,-1.92684349420174e-05,-0.017,-0.235,9.908,2.43e-05,4.72e-06,3.224e-05,"$VNYMR,-077.387,-001.328,+000.145,+00.0472,+00.2430,-00.3224,-00.235,-00.017,-09.908,+00.001390,-00.000179,+00.001104*65"
1761939309.191504,1761939309.1906168,-1.0454522219446035e-05,-2.001892652037496e-05,-6.562437987498679e-06,-0.032,-0.245,9.849,2.4200000000000002e-05,4.72e-06,3.2579999999999996e-05,"$VNYMR,-077.387,-001.328,+000.146,+00.0472,+00.2420,-00.3258,-00.245,-00.032,-09.849,-00.001147,-00.000599,+00.000376*6A"
1761939309.2162662,1761939309.2155719,2.0036379812894903e-05,4.468042885105483e-06,-2.373647782712288e-06,-0.04,-0.217,9.89,2.44e-05,4.72e-06,3.236e-05,"$VNYMR,-077.385,-001.328,+000.145,+00.0472,+00.2440,-00.3236,-00.217,-00.040,-09.890,+00.000256,+00.001148,+00.000136*6E"
1761939309.240728,1761939309.2402031,-2.7000243528352278e-05,-4.328416544945937e-06,-1.3194689145077132e-05,-0.024,-0.214,9.878,2.43e-05,4.43e-06,3.2590000000000005e-05,"$VNYMR,-077.383,-001.328,+000.146,+00.0443,+00.2430,-00.3259,-00.214,-00.024,-09.878,-00.000248,-00.001547,+00.000756*64"
1761939309.266336,1761939309.2654421,2.1397736629450483e-05,2.5132741228718347e-05,7.452555906015787e-06,-0.027,-0.225,9.894,2.449e-05,4.72e-06,3.2250000000000005e-05,"$VNYMR,-077.383,-001.327,+000.146,+00.0472,+00.2449,-00.3225,-00.225,-00.027,-09.894,+00.001440,+00.001226,-00.000427*63"
1761939309.2908719,1761939309.290278,-2.4696408915719765e-05,-3.237585762449481e-05,1.6196655458507378e-05,-0.028,-0.22,9.886,2.4200000000000002e-05,4.9100000000000004e-06,3.212e-05,"$VNYMR,-077.384,-001.327,+000.145,+00.0491,+00.2420,-00.3212,-00.220,-00.028,-09.886,-00.001855,-00.001415,-00.000928*64"
1761939309.3157485,1761939309.3152602,-1.53588974175501e-06,3.8571776469074684e-06,-8.499753457212385e-06,-0.029,-0.216,9.874,2.4200000000000002e-05,4.9100000000000004e-06,3.224e-05,"$VNYMR,-077.384,-001.328,+000.145,+00.0491,+00.2420,-00.3224,-00.216,-00.029,-09.874,+00.000221,-00.000088,+00.000487*66"
1761939309.340748,1761939309.3402567,-3.7000980142279786e-06,-3.113667385557884e-05,-2.9932396671702752e-05,-0.036,-0.218,9.92,2.4590000000000003e-05,4.92e-06,3.202e-05,"$VNYMR,-077.382,-001.328,+000.145,+00.0492,+00.2459,-00.3202,-00.218,-00.036,-09.920,-00.001784,-00.000212,+00.001715*6C"
1761939309.3658648,1761939309.3652992,1.064650843716541e-06,9.21533845053006e-06,3.822271061867582e-06,-0.042,-0.223,9.853,2.43e-05,4.8200000000000004e-06,3.224e-05,"$VNYMR,-077.380,-001.327,+000.145,+00.0482,+00.2430,-00.3224,-00.223,-00.042,-09.853,+00.000528,+00.000061,-00.000219*68"
1761939309.3910186,1761939309.3905137,-4.153883619746505e-06,-1.2845623294678265e-05,-3.822271061867582e-06,-0.002,-0.217,9.92,2.4010000000000002e-05,4.72e-06,3.202e-05,"$VNYMR,-077.379,-001.327,+000.145,+00.0472,+00.2401,-00.3202,-00.217,-00.002,-09.920,-00.000736,-00.000238,+00.000219*64"
1761939309.4171295,1761939309.416321,-2.801253449450899e-05,-2.8850292535466266e-05,1.4887658519511632e-05,-0.04,-0.23,9.888,2.478e-05,4.92e-06,3.279e-05,"$VNYMR,-077.380,-001.328,+000.145,+00.0492,+00.2478,-00.3279,-00.230,-00.040,-09.888,-00.001653,-00.001605,-00.000853*6B"
1761939309.4415002,1761939309.4405704,1.1588986233242349e-05,4.537856055185257e-06,7.57472895365539e-06,-0.02,-0.201,9.923,2.449e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.380,-001.328,+000.145,+00.0472,+00.2449,-00.3269,-00.201,-00.020,-09.923,+00.000260,+00.000664,-00.000434*6C"
1761939309.4666953,1761939309.4660757,-1.106538745764405e-05,-1.7715091907742446e-05,3.17649923862968e-06,-0.013,-0.236,9.851,2.5080000000000004e-05,4.83e-06,3.247e-05,"$VNYMR,-077.381,-001.327,+000.144,+00.0483,+00.2508,-00.3247,-00.236,-00.013,-09.851,-00.001015,-00.000634,-00.000182*69"
1761939309.491309,1761939309.4903255,3.490658503988659e-05,1.1257373675363424e-05,-1.4154620233674013e-05,-0.027,-0.226,9.931,2.41e-05,4.9100000000000004e-06,3.2460000000000004e-05,"$VNYMR,-077.380,-001.328,+000.145,+00.0491,+00.2410,-00.3246,-00.226,-00.027,-09.931,+00.000645,+00.002000,+00.000811*69"
1761939309.516236,1761939309.5154667,-9.407324668249437e-06,-2.209586833024821e-05,8.045967851693858e-06,-0.027,-0.228,9.916,2.4690000000000002e-05,4.8200000000000004e-06,3.2579999999999996e-05,"$VNYMR,-077.380,-001.328,+000.145,+00.0482,+00.2469,-00.3258,-00.228,-00.027,-09.916,-00.001266,-00.000539,-00.000461*65"
1761939309.5407271,1761939309.540268,5.024802916491675e-05,3.820525732615587e-05,-1.0873401239924672e-05,-0.017,-0.251,9.868,2.449e-05,4.72e-06,3.2579999999999996e-05,"$VNYMR,-077.379,-001.328,+000.146,+00.0472,+00.2449,-00.3258,-00.251,-00.017,-09.868,+00.002189,+00.002879,+00.000623*60"
1761939309.5661469,1761939309.5653834,-8.098327729253689e-06,-2.7035150113392167e-05,-3.7699111843077517e-06,-0.023,-0.224,9.863,2.5280000000000005e-05,4.7300000000000005e-06,3.192e-05,"$VNYMR,-077.379,-001.328,+000.147,+00.0473,+00.2528,-00.3192,-00.224,-00.023,-09.863,-00.001549,-00.000464,+00.000216*66"
1761939309.5904484,1761939309.5902493,2.303834612632515e-05,4.76474885794452e-06,-5.9864793343405504e-06,-0.005,-0.232,9.916,2.4590000000000003e-05,4.8200000000000004e-06,3.213e-05,"$VNYMR,-077.379,-001.328,+000.147,+00.0482,+00.2459,-00.3213,-00.232,-00.005,-09.916,+00.000273,+00.001320,+00.000343*6D"
1761939309.6154077,1761939309.6152482,-1.774999849278233e-05,-4.066617157146788e-05,-9.6342174710087e-06,-0.011,-0.234,9.866,2.449e-05,4.72e-06,3.247e-05,"$VNYMR,-077.378,-001.328,+000.146,+00.0472,+00.2449,-00.3247,-00.234,-00.011,-09.866,-00.002330,-00.001017,+00.000552*62"
1761939309.6404028,1761939309.640257,-5.654866776461628e-06,3.495894491744642e-05,-1.4922565104551517e-05,0.006,-0.235,9.884,2.44e-05,4.9100000000000004e-06,3.235e-05,"$VNYMR,-077.378,-001.328,+000.146,+00.0491,+00.2440,-00.3235,-00.235,+00.006,-09.884,+00.002003,-00.000324,+00.000855*63"
1761939309.6654851,1761939309.6653068,2.5534166956677043e-05,-3.907792195215304e-05,8.342673824532896e-06,-0.009,-0.242,9.937,2.449e-05,4.72e-06,3.236e-05,"$VNYMR,-077.376,-001.327,+000.145,+00.0472,+00.2449,-00.3236,-00.242,-00.009,-09.937,-00.002239,+00.001463,-00.000478*6D"
1761939309.6904676,1761939309.690289,-8.028514559173916e-06,1.3648474750595658e-05,-3.616322210132251e-05,-0.024,-0.233,9.883,2.4590000000000003e-05,4.8200000000000004e-06,3.291e-05,"$VNYMR,-077.376,-001.327,+000.145,+00.0482,+00.2459,-00.3291,-00.233,-00.024,-09.883,+00.000782,-00.000460,+00.002072*66"
1761939309.7154765,1761939309.7152824,-9.320058205649719e-06,-1.0821041362364843e-05,-1.1833332328521554e-05,-0.035,-0.239,9.908,2.4590000000000003e-05,4.72e-06,3.247e-05,"$VNYMR,-077.377,-001.327,+000.145,+00.0472,+00.2459,-00.3247,-00.239,-00.035,-09.908,-00.000620,-00.000534,+00.000678*6A"
1761939309.7404919,1761939309.7403138,-1.0873401239924672e-05,5.916666164260777e-06,9.913470151327793e-06,-0.04,-0.225,9.856,2.43e-05,4.72e-06,3.2579999999999996e-05,"$VNYMR,-077.377,-001.329,+000.145,+00.0472,+00.2430,-00.3258,-00.225,-00.040,-09.856,+00.000339,-00.000623,-00.000568*6A"
1761939309.765491,1761939309.7652938,1.3910274138394806e-05,-5.88175957922089e-06,3.6302848441482052e-06,-0.045,-0.21,9.904,2.449e-05,4.8200000000000004e-06,3.213e-05,"$VNYMR,-077.378,-001.328,+000.144,+00.0482,+00.2449,-00.3213,-00.210,-00.045,-09.904,-00.000337,+00.000797,-00.000208*6F"
1761939309.790479,1761939309.7903032,-1.466076571675237e-05,-1.1885692206081383e-05,-2.441715623540067e-05,-0.008,-0.234,9.845,2.43e-05,4.9100000000000004e-06,3.224e-05,"$VNYMR,-077.377,-001.328,+000.145,+00.0491,+00.2430,-00.3224,-00.234,-00.008,-09.845,-00.000681,-00.000840,+00.001399*67"
1761939309.8156428,1761939309.8154113,1.3665928043115599e-05,-1.0297442586766545e-06,7.819075048934597e-06,-0.017,-0.192,9.909,2.43e-05,4.8200000000000004e-06,3.235e-05,"$VNYMR,-077.378,-001.327,+000.145,+00.0482,+00.2430,-00.3235,-00.192,-00.017,-09.909,-00.000059,+00.000783,-00.000448*64"
1761939309.84067,1761939309.8404427,-1.7662732030182617e-05,-2.6441738167714094e-05,-7.83652834145454e-06,-0.04,-0.252,9.887,2.4010000000000002e-05,4.710000000000001e-06,3.257e-05,"$VNYMR,-077.377,-001.327,+000.145,+00.0471,+00.2401,-00.3257,-00.252,-00.040,-09.887,-00.001515,-00.001012,+00.000449*68"
1761939309.86651,1761939309.8655145,7.958701389094144e-06,2.44695161129605e-05,6.1784655520599265e-06,-0.026,-0.225,9.927,2.4590000000000003e-05,4.72e-06,3.247e-05,"$VNYMR,-077.377,-001.328,+000.146,+00.0472,+00.2459,-00.3247,-00.225,-00.026,-09.927,+00.001402,+00.000456,-00.000354*6F"
1761939309.8911743,1761939309.8904219,-2.7139869868511825e-05,-2.3177972466484697e-05,1.0122909661567112e-05,-0.046,-0.22,9.878,2.449e-05,4.8200000000000004e-06,3.224e-05,"$VNYMR,-077.377,-001.329,+000.146,+00.0482,+00.2449,-00.3224,-00.220,-00.046,-09.878,-00.001328,-00.001555,-00.000580*6E"
1761939309.9165397,1761939309.9155657,3.2986722862692825e-05,-7.120943348136864e-06,-3.612831551628262e-06,-0.023,-0.225,9.909,2.45e-05,4.62e-06,3.2579999999999996e-05,"$VNYMR,-077.377,-001.329,+000.147,+00.0462,+00.2450,-00.3258,-00.225,-00.023,-09.909,-00.000408,+00.001890,+00.000207*6B"
1761939309.9413207,1761939309.9404078,-1.0367255756846317e-05,-2.7104963283471937e-05,5.166174585903215e-06,-0.018,-0.204,9.902,2.43e-05,4.72e-06,3.291e-05,"$VNYMR,-077.377,-001.329,+000.146,+00.0472,+00.2430,-00.3291,-00.204,-00.018,-09.902,-00.001553,-00.000594,-00.000296*66"
1761939309.9664316,1761939309.9655526,-1.2514010736799342e-05,9.040805525330627e-06,-1.4887658519511632e-05,-0.017,-0.224,9.862,2.4590000000000003e-05,4.8200000000000004e-06,3.2460000000000004e-05,"$VNYMR,-077.377,-001.328,+000.147,+00.0482,+00.2459,-00.3246,-00.224,-00.017,-09.862,+00.000518,-00.000717,+00.000853*62"
1761939309.9912775,1761939309.9904637,-8.237954069413236e-06,-6.335545184739416e-06,1.567305668290908e-05,-0.021,-0.203,9.859,2.45e-05,4.72e-06,3.192e-05,"$VNYMR,-077.377,-001.328,+000.145,+00.0472,+00.2450,-00.3192,-00.203,-00.021,-09.859,-00.000363,-00.000472,-00.000898*69"
1761939310.016111,1761939310.0154448,4.537856055185257e-06,-4.50294947014537e-06,7.138396640656809e-06,-0.036,-0.238,9.857,2.44e-05,4.72e-06,3.236e-05,"$VNYMR,-077.379,-001.327,+000.146,+00.0472,+00.2440,-00.3236,-00.238,-00.036,-09.857,-00.000258,+00.000260,-00.000409*69"
1761939310.0411994,1761939310.0404463,-1.3910274138394806e-05,9.878563566287905e-06,-1.780235837034216e-06,-0.012,-0.214,9.942,2.4690000000000002e-05,4.8200000000000004e-06,3.202e-05,"$VNYMR,-077.379,-001.326,+000.145,+00.0482,+00.2469,-00.3202,-00.214,-00.012,-09.942,+00.000566,-00.000797,+00.000102*6A"
1761939310.066317,1761939310.0655696,8.203047484373348e-07,-5.899212871740834e-06,-6.894050545377602e-06,-0.02,-0.216,9.845,2.381e-05,4.610000000000001e-06,3.269000000000001e-05,"$VNYMR,-077.377,-001.326,+000.146,+00.0461,+00.2381,-00.3269,-00.216,-00.020,-09.845,-00.000338,+00.000047,+00.000395*68"
1761939310.091168,1761939310.0904262,3.4033920413889424e-06,6.614797865058509e-06,1.3404128655316451e-05,-0.036,-0.231,9.891,2.41e-05,4.72e-06,3.257e-05,"$VNYMR,-077.378,-001.325,+000.145,+00.0472,+00.2410,-00.3257,-00.231,-00.036,-09.891,+00.000379,+00.000195,-00.000768*61"
1761939310.1164093,1761939310.115593,8.203047484373348e-07,-4.5204027626653135e-06,7.853981633974483e-07,-0.011,-0.226,9.86,2.43e-05,4.8200000000000004e-06,3.202e-05,"$VNYMR,-077.376,-001.326,+000.146,+00.0482,+00.2430,-00.3202,-00.226,-00.011,-09.860,-00.000259,+00.000047,-00.000045*6C"
1761939310.141106,1761939310.1404572,4.81710873550435e-06,2.9321531433504735e-06,-4.014257279586958e-07,-0.037,-0.237,9.912,2.44e-05,4.62e-06,3.214e-05,"$VNYMR,-077.376,-001.325,+000.146,+00.0462,+00.2440,-00.3214,-00.237,-00.037,-09.912,+00.000168,+00.000276,+00.000023*60"
1761939310.1666627,1761939310.1655827,-1.275835683207855e-05,-5.201081170943102e-06,1.0140362954087056e-05,-0.03,-0.227,9.885,2.4590000000000003e-05,4.53e-06,3.248e-05,"$VNYMR,-077.375,-001.325,+000.146,+00.0453,+00.2459,-00.3248,-00.227,-00.030,-09.885,-00.000298,-00.000731,-00.000581*68"
1761939310.1915975,1761939310.1905506,9.86111027376796e-06,3.839724354387525e-06,-8.656833089891875e-06,-0.016,-0.224,9.9,2.5180000000000003e-05,4.6300000000000006e-06,3.248e-05,"$VNYMR,-077.376,-001.325,+000.146,+00.0463,+00.2518,-00.3248,-00.224,-00.016,-09.900,+00.000220,+00.000565,+00.000496*66"
1761939310.216257,1761939310.2156126,-2.0036379812894903e-05,-1.7715091907742446e-05,4.537856055185257e-06,-0.015,-0.22,9.942,2.498e-05,4.7300000000000005e-06,3.2250000000000005e-05,"$VNYMR,-077.376,-001.324,+000.145,+00.0473,+00.2498,-00.3225,-00.220,-00.015,-09.942,-00.001015,-00.001148,-00.000260*60"
1761939310.2413776,1761939310.240485,-8.028514559173916e-06,1.4294246573833558e-05,2.408554367752175e-06,-0.032,-0.245,9.846,2.44e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.376,-001.323,+000.146,+00.0472,+00.2440,-00.3269,-00.245,-00.032,-09.846,+00.000819,-00.000460,-00.000138*68"
1761939310.266029,1761939310.265504,-1.3159782560037244e-05,6.6497044500983955e-06,-4.81710873550435e-06,-0.013,-0.212,9.872,2.41e-05,4.72e-06,3.235e-05,"$VNYMR,-077.377,-001.324,+000.145,+00.0472,+00.2410,-00.3235,-00.212,-00.013,-09.872,+00.000381,-00.000754,+00.000276*66"
1761939310.2910736,1761939310.2904978,-5.93411945678072e-07,-9.37241808320955e-06,-8.761552845011533e-06,-0.016,-0.247,9.884,2.43e-05,4.62e-06,3.2250000000000005e-05,"$VNYMR,-077.377,-001.324,+000.146,+00.0462,+00.2430,-00.3225,-00.247,-00.016,-09.884,-00.000537,-00.000034,+00.000502*63"
1761939310.3160644,1761939310.315534,5.305800926062762e-06,1.7226399717184032e-05,-1.6493361431346413e-05,-0.021,-0.223,9.938,2.4590000000000003e-05,4.7300000000000005e-06,3.181e-05,"$VNYMR,-077.377,-001.323,+000.145,+00.0473,+00.2459,-00.3181,-00.223,-00.021,-09.938,+00.000987,+00.000304,+00.000945*6D"
1761939310.3413882,1761939310.340579,2.2479840765686966e-05,-1.5306537539990268e-05,-2.5481807079117213e-06,-0.029,-0.238,9.908,2.44e-05,4.72e-06,3.202e-05,"$VNYMR,-077.378,-001.323,+000.145,+00.0472,+00.2440,-00.3202,-00.238,-00.029,-09.908,-00.000877,+00.001288,+00.000146*65"
1761939310.3661175,1761939310.3656244,1.593485607070823e-05,1.0716321607245183e-05,2.0891591146372125e-05,-0.032,-0.254,9.881,2.43e-05,4.62e-06,3.2800000000000004e-05,"$VNYMR,-077.379,-001.323,+000.145,+00.0462,+00.2430,-00.3280,-00.254,-00.032,-09.881,+00.000614,+00.000913,-00.001197*66"
1761939310.391218,1761939310.390513,-1.054178868204575e-05,-1.1239920382843483e-05,-3.6651914291880924e-06,-0.043,-0.216,9.874,2.43e-05,4.62e-06,3.2250000000000005e-05,"$VNYMR,-077.379,-001.324,+000.146,+00.0462,+00.2430,-00.3225,-00.216,-00.043,-09.874,-00.000644,-00.000604,+00.000210*60"
1761939310.4163704,1761939310.4156394,-4.188790204786391e-07,4.886921905584122e-06,-5.794493116621174e-06,-0.041,-0.212,9.922,2.44e-05,4.92e-06,3.191e-05,"$VNYMR,-077.379,-001.323,+000.145,+00.0492,+00.2440,-00.3191,-00.212,-00.041,-09.922,+00.000280,-00.000024,+00.000332*6B"
1761939310.441152,1761939310.4405515,-1.663298777150596e-05,9.826203688728076e-06,-5.672320068981571e-06,-0.013,-0.205,9.883,2.411e-05,4.62e-06,3.236e-05,"$VNYMR,-077.379,-001.324,+000.144,+00.0462,+00.2411,-00.3236,-00.205,-00.013,-09.883,+00.000563,-00.000953,+00.000325*66"
1761939310.4660575,1761939310.4655025,8.482300164692441e-06,1.213003830136059e-05,-1.5865042900628455e-05,-0.027,-0.209,9.906,2.4590000000000003e-05,4.72e-06,3.2029999999999997e-05,"$VNYMR,-077.380,-001.323,+000.144,+00.0472,+00.2459,-00.3203,-00.209,-00.027,-09.906,+00.000695,+00.000486,+00.000909*66"
1761939310.4914474,1761939310.4906695,-1.1728612573401894e-05,1.9250981649497455e-05,-3.3161255787892263e-07,-0.041,-0.229,9.9,2.4200000000000002e-05,4.81e-06,3.2460000000000004e-05,"$VNYMR,-077.381,-001.322,+000.145,+00.0481,+00.2420,-00.3246,-00.229,-00.041,-09.900,+00.001103,-00.000672,+00.000019*6E"
1761939310.5162973,1761939310.5155938,-6.911503837897545e-06,-1.795943800302165e-05,-6.126105674500097e-06,-0.009,-0.197,9.898,2.41e-05,4.9100000000000004e-06,3.2340000000000005e-05,"$VNYMR,-077.381,-001.323,+000.145,+00.0491,+00.2410,-00.3234,-00.197,-00.009,-09.898,-00.001029,-00.000396,+00.000351*6D"
1761939310.5413477,1761939310.5404963,3.647738136668149e-06,3.368485456349056e-06,3.647738136668149e-06,-0.032,-0.227,9.897,2.3910000000000003e-05,4.62e-06,3.224e-05,"$VNYMR,-077.381,-001.323,+000.144,+00.0462,+00.2391,-00.3224,-00.227,-00.032,-09.897,+00.000193,+00.000209,-00.000209*6C"
1761939310.5661757,1761939310.5655632,-2.1153390534171275e-05,9.407324668249437e-06,-2.2340214425527417e-06,-0.01,-0.222,9.882,2.4690000000000002e-05,4.92e-06,3.224e-05,"$VNYMR,-077.381,-001.323,+000.144,+00.0492,+00.2469,-00.3224,-00.222,-00.010,-09.882,+00.000539,-00.001212,+00.000128*6D"
1761939310.5911236,1761939310.5905333,-2.1362830044410595e-05,1.382300767579509e-05,-1.5184364492350668e-06,-0.018,-0.22,9.876,2.43e-05,4.8200000000000004e-06,3.213e-05,"$VNYMR,-077.381,-001.324,+000.144,+00.0482,+00.2430,-00.3213,-00.220,-00.018,-09.876,+00.000792,-00.001224,+00.000087*60"
1761939310.6163085,1761939310.6156058,2.2165681500327983e-06,-1.0314895879286488e-05,2.2689280275926284e-06,-0.023,-0.226,9.888,2.44e-05,4.53e-06,3.236e-05,"$VNYMR,-077.382,-001.324,+000.144,+00.0453,+00.2440,-00.3236,-00.226,-00.023,-09.888,-00.000591,+00.000127,-00.000130*6B"
1761939310.6411572,1761939310.6405888,7.155849933176751e-06,-2.181661564992912e-06,1.7453292519943297e-07,-0.023,-0.246,9.902,2.43e-05,4.9100000000000004e-06,3.213e-05,"$VNYMR,-077.383,-001.324,+000.143,+00.0491,+00.2430,-00.3213,-00.246,-00.023,-09.902,-00.000125,+00.000410,-00.000010*6F"
1761939310.666097,1761939310.665537,-1.6755160819145566e-05,-2.0280725908174112e-05,-6.108652381980153e-06,-0.05,-0.218,9.926,2.449e-05,5.02e-06,3.168e-05,"$VNYMR,-077.383,-001.326,+000.144,+00.0502,+00.2449,-00.3168,-00.218,-00.050,-09.926,-00.001162,-00.000960,+00.000350*66"
1761939310.6908267,1761939310.6905718,1.2566370614359173e-06,-1.1205013797803595e-05,-1.64060949687467e-05,-0.012,-0.231,9.903,2.44e-05,4.62e-06,3.214e-05,"$VNYMR,-077.383,-001.326,+000.144,+00.0462,+00.2440,-00.3214,-00.231,-00.012,-09.903,-00.000642,+00.000072,+00.000940*69"
1761939310.7158058,1761939310.7154644,-1.9041542139258134e-05,-6.14355896702004e-06,1.3962634015954637e-05,-0.035,-0.237,9.889,2.4200000000000002e-05,4.62e-06,3.214e-05,"$VNYMR,-077.384,-001.326,+000.145,+00.0462,+00.2420,-00.3214,-00.237,-00.035,-09.889,-00.000352,-00.001091,-00.000800*64"
1761939310.7406077,1761939310.7404616,-9.250245035569946e-06,-1.541125729510993e-05,-9.6342174710087e-06,-0.012,-0.256,9.852,2.4200000000000002e-05,4.81e-06,3.268e-05,"$VNYMR,-077.384,-001.326,+000.145,+00.0481,+00.2420,-00.3268,-00.256,-00.012,-09.852,-00.000883,-00.000530,+00.000552*62"
1761939310.765719,1761939310.7655194,3.3859387488689995e-06,-3.141592653589793e-07,-1.6179202165987434e-05,-0.003,-0.234,9.929,2.4200000000000002e-05,4.62e-06,3.192e-05,"$VNYMR,-077.385,-001.326,+000.145,+00.0462,+00.2420,-00.3192,-00.234,-00.003,-09.929,-00.000018,+00.000194,+00.000927*69"
1761939310.790718,1761939310.790513,-4.380776422505767e-06,-3.256784384221419e-05,3.07177948351002e-06,-0.02,-0.236,9.873,2.45e-05,4.6300000000000006e-06,3.192e-05,"$VNYMR,-077.387,-001.326,+000.144,+00.0463,+00.2450,-00.3192,-00.236,-00.020,-09.873,-00.001866,-00.000251,-00.000176*67"
1761939310.8159232,1761939310.8156602,1.605702911834783e-05,1.0105456369047168e-05,-9.651670763528642e-06,-0.019,-0.242,9.853,2.44e-05,4.62e-06,3.2029999999999997e-05,"$VNYMR,-077.388,-001.325,+000.144,+00.0462,+00.2440,-00.3203,-00.242,-00.019,-09.853,+00.000579,+00.000920,+00.000553*61"
1761939310.8408346,1761939310.8405843,-3.263765701229396e-05,-8.185594191853407e-06,-2.5656340004316642e-06,-0.017,-0.226,9.867,2.44e-05,4.72e-06,3.214e-05,"$VNYMR,-077.389,-001.325,+000.143,+00.0472,+00.2440,-00.3214,-00.226,-00.017,-09.867,-00.000469,-00.001870,+00.000147*6F"
1761939310.8659813,1761939310.8656442,2.9670597283903606e-06,-1.9198621771937625e-06,-1.3700834628155487e-05,0.015,-0.223,9.883,2.43e-05,4.72e-06,3.236e-05,"$VNYMR,-077.390,-001.325,+000.143,+00.0472,+00.2430,-00.3236,-00.223,+00.015,-09.883,-00.000110,+00.000170,+00.000785*66"
1761939310.890871,1761939310.890112,-2.670353755551324e-05,6.632251157578453e-07,2.0245819323134223e-06,-0.023,-0.228,9.899,2.45e-05,4.92e-06,3.08e-05,"$VNYMR,-077.391,-001.325,+000.141,+00.0492,+00.2450,-00.3080,-00.228,-00.023,-09.899,+00.000038,-00.001530,-00.000116*61"
1761939310.9164348,1761939310.9157503,1.1344640137963142e-05,-1.466076571675237e-05,-4.084070449666731e-06,-0.036,-0.221,9.859,2.45e-05,4.33e-06,3.26e-05,"$VNYMR,-077.390,-001.324,+000.141,+00.0433,+00.2450,-00.3260,-00.221,-00.036,-09.859,-00.000840,+00.000650,+00.000234*61"
1761939310.9404938,1761939310.9398084,7.696902001294993e-06,5.253441048502932e-06,-1.5969762655748117e-05,-0.014,-0.222,9.862,2.498e-05,4.6300000000000006e-06,3.193e-05,"$VNYMR,-077.391,-001.323,+000.141,+00.0463,+00.2498,-00.3193,-00.222,-00.014,-09.862,+00.000301,+00.000441,+00.000915*60"
1761939310.9663308,1761939310.9656754,3.953170755767156e-05,-9.616764178488755e-06,1.947787445225672e-05,-0.041,-0.221,9.881,2.43e-05,4.52e-06,3.247e-05,"$VNYMR,-077.392,-001.322,+000.139,+00.0452,+00.2430,-00.3247,-00.221,-00.041,-09.881,-00.000551,+00.002265,-00.001116*62"
