bag_stamp_ns,bag_t_sec,ros_header_sec,ros_header_nanosec,ros_header_t_sec,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1762844140722717986,1762844140.722718,1762844140,722101736,1762844140.7221017,imu1_frame,-0.006162,0.120606,-0.656795,2.613,0.989,-8.248,5.0900000000000004e-05,-0.0001371,0.0006176,
1762844140748730594,1762844140.7487307,1762844140,747885261,1762844140.7478852,imu1_frame,0.058297,0.028377,-0.56179,2.452,1.072,-7.884,5.08e-05,-0.00014299999999999998,0.0006351,
1762844140773869203,1762844140.7738695,1762844140,773126037,1762844140.7731261,imu1_frame,0.24108,-0.098802,-0.424063,2.468,0.797,-7.992,5.3e-05,-0.00014299999999999998,0.0006232,
1762844140798901812,1762844140.7989018,1762844140,798090396,1762844140.7980905,imu1_frame,0.182694,-0.115828,-0.488414,2.734,0.869,-8.763,5.6500000000000005e-05,-0.0001372,0.0006353,
1762844140823246255,1762844140.8232465,1762844140,822558838,1762844140.8225589,imu1_frame,0.05558,-0.053209,-0.45616,3.131,1.43,-8.833,5.9900000000000006e-05,-0.0001301,0.0006274,
1762844140848158489,1762844140.8481586,1762844140,847483156,1762844140.8474832,imu1_frame,-0.022619,-0.003472,-0.458119,3.507,1.343,-9.392,6.22e-05,-0.0001266,0.0006234,
1762844140880387926,1762844140.880388,1762844140,874199722,1762844140.8741996,imu1_frame,0.163623,0.064712,-0.379122,3.628,1.146,-9.668,6.429999999999999e-05,-0.0001361,0.0006277,
1762844140898089206,1762844140.8980894,1762844140,897135624,1762844140.8971357,imu1_frame,0.434175,0.033484,-0.44602,3.704,0.664,-10.03,6.21e-05,-0.0001349,0.0006355,
1762844140923657523,1762844140.9236577,1762844140,922943899,1762844140.9229438,imu1_frame,0.686932,0.048263,-0.481479,3.892,0.933,-10.088,6.57e-05,-0.00012080000000000001,0.0006276000000000001,
1762844140948331882,1762844140.9483318,1762844140,947609008,1762844140.947609,imu1_frame,0.226817,0.206176,-0.542818,4.088,1.415,-9.984,6.450000000000001e-05,-0.0001219,0.0006435,
1762844140974649490,1762844140.9746497,1762844140,973550283,1762844140.9735503,imu1_frame,0.147948,0.295634,-0.358022,4.102,1.586,-10.778,6.26e-05,-0.0001077,0.0006366000000000001,
1762844140997889225,1762844140.9978893,1762844140,997405892,1762844140.997406,imu1_frame,0.376239,0.348912,-0.345787,3.567,0.209,-10.71,6.16e-05,-0.00010180000000000001,0.0006298,
1762844141021785668,1762844141.0217857,1762844141,21351502,1762844141.0213516,imu1_frame,0.635105,0.346667,-0.419216,3.544,-0.748,-9.566,5.6e-05,-0.00010290000000000001,0.0006255,
1762844141046409528,1762844141.0464096,1762844141,46229111,1762844141.0462291,imu1_frame,0.531001,0.202652,-0.559924,3.824,-0.186,-7.676,5.28e-05,-9.57e-05,0.0006439000000000001,
1762844141071303928,1762844141.071304,1762844141,71180845,1762844141.0711808,imu1_frame,0.356595,-0.030438,-0.331472,4.251,-0.337,-8.593,5.5e-05,-9.810000000000001e-05,0.0006321,
1762844141096850662,1762844141.0968509,1762844141,96541662,1762844141.0965416,imu1_frame,0.305102,-0.108233,-0.371611,3.982,-1.062,-9.09,5.6300000000000006e-05,-8.989999999999999e-05,0.0006467,
1762844141122187562,1762844141.1221876,1762844141,121762604,1762844141.1217625,imu1_frame,0.187043,-0.144843,-0.321616,3.91,-0.142,-9.452,5.66e-05,-7.570000000000001e-05,0.0006426,
1762844141147883671,1762844141.147884,1762844141,147376213,1762844141.1473763,imu1_frame,0.369031,-0.236946,-0.205264,3.413,-1.477,-10.801,6.21e-05,-7.340000000000001e-05,0.0006335,
1762844141173606029,1762844141.1736062,1762844141,172862446,1762844141.1728625,imu1_frame,0.358658,-0.057771,-0.436811,3.161,-2.402,-11.413,6.68e-05,-6.29e-05,0.0006349,
1762844141198704471,1762844141.1987045,1762844141,197928305,1762844141.1979282,imu1_frame,0.410379,0.135423,-0.723397,2.975,-2.214,-9.505,6.55e-05,-6.99e-05,0.000651,
1762844141223582913,1762844141.223583,1762844141,222793956,1762844141.222794,imu1_frame,0.415704,0.096895,-0.812584,3.468,-0.525,-7.912,6.79e-05,-6.52e-05,0.0006403,
1762844141248133189,1762844141.2481332,1762844141,247518648,1762844141.2475185,imu1_frame,0.364004,0.068888,-0.565123,3.97,0.842,-7.33,6.48e-05,-5.1e-05,0.0006494,
1762844141273705839,1762844141.2737057,1762844141,272891590,1762844141.2728915,imu1_frame,0.125384,-0.027181,-0.401152,3.847,0.312,-7.197,6.27e-05,-4.62e-05,0.0006425,
1762844141298683282,1762844141.2986834,1762844141,297885616,1762844141.2978857,imu1_frame,0.051366,-0.140364,-0.305257,3.667,-0.379,-7.89,6.94e-05,-4.04e-05,0.0006388,
1762844141322542516,1762844141.3225427,1762844141,321946183,1762844141.3219461,imu1_frame,0.098574,-0.277162,-0.180467,3.402,-0.932,-8.798,7.03e-05,-5.11e-05,0.0006416,
1762844141347443000,1762844141.347443,1762844141,346794167,1762844141.3467941,imu1_frame,0.244191,-0.289986,-0.161796,3.462,-1.292,-9.607,7.37e-05,-4.7600000000000005e-05,0.0006538000000000001,
1762844141373626067,1762844141.3736262,1762844141,372801526,1762844141.3728015,imu1_frame,0.248029,-0.25086,-0.081516,3.697,-0.569,-8.125,7.82e-05,-4.77e-05,0.0006393,
1762844141400551216,1762844141.4005513,1762844141,398600676,1762844141.3986006,imu1_frame,0.244853,-0.301294,-0.064033,3.73,-0.985,-7.098,8.290000000000001e-05,-3.48e-05,0.0006541,
1762844141423642160,1762844141.4236422,1762844141,422865035,1762844141.4228652,imu1_frame,0.13658,-0.410939,-0.172338,3.738,-1.306,-7.153,9.180000000000001e-05,-3.14e-05,0.0006492000000000001,
1762844141447873144,1762844141.447873,1762844141,447410269,1762844141.4474103,imu1_frame,0.215031,-0.490234,-0.213408,3.837,-1.487,-8.441,9.65e-05,-1.9699999999999998e-05,0.00064,
1762844141473069253,1762844141.4730694,1762844141,472518211,1762844141.4725182,imu1_frame,0.347272,-0.445568,-0.21912,4.248,-1.316,-9.777,0.00010180000000000001,-3.04e-05,0.0006323,
1762844141498327778,1762844141.498328,1762844141,497617945,1762844141.497618,imu1_frame,0.382507,-0.294893,-0.25891,4.445,-1.689,-10.061,0.0001041,-2.8100000000000002e-05,0.0006525,
1762844141523233887,1762844141.523234,1762844141,522602929,1762844141.522603,imu1_frame,0.102554,-0.032156,-0.502188,4.503,-1.888,-9.694,0.000111,-1.6400000000000002e-05,0.0006433,
1762844141548312496,1762844141.5483127,1762844141,547569246,1762844141.5475693,imu1_frame,0.083058,0.105431,-0.572791,4.626,-1.154,-9.365,0.00010970000000000001,-2.58e-05,0.0006554,
1762844141573281355,1762844141.5732813,1762844141,572555230,1762844141.5725553,imu1_frame,-0.008517,0.069019,-0.427273,4.635,-0.019,-9.761,0.0001044,-1.27e-05,0.0006496,
1762844141598408214,1762844141.5984082,1762844141,597732756,1762844141.5977328,imu1_frame,-0.162262,0.104808,-0.310844,4.09,-1.36,-10.998,0.0001055,-1.3899999999999999e-05,0.0006417,
1762844141623694364,1762844141.6236944,1762844141,622844365,1762844141.6228445,imu1_frame,0.057899,0.221711,-0.404184,3.497,-2.037,-11.212,0.0001054,-1.87e-05,0.0006417,
1762844141648512223,1762844141.6485124,1762844141,647688307,1762844141.6476884,imu1_frame,0.110274,0.23982,-0.472992,3.421,-0.762,-9.715,0.0001009,-2.09e-05,0.0006482,
1762844141673526290,1762844141.6735263,1762844141,672864166,1762844141.6728642,imu1_frame,0.092121,0.159117,-0.328157,3.584,0.83,-9.452,9.98e-05,-1.9699999999999998e-05,0.0006401,
1762844141698564566,1762844141.6985648,1762844141,697827983,1762844141.697828,imu1_frame,0.033157,-0.104332,-0.11313,3.015,0.258,-9.621,9.65e-05,-2.09e-05,0.0006533,
1762844141722641800,1762844141.722642,1762844141,722300926,1762844141.722301,imu1_frame,-0.010626,-0.162427,-0.014423,3.015,0.521,-11.677,0.00010109999999999999,-9.100000000000001e-06,0.0006481,
1762844141747172118,1762844141.747172,1762844141,746781868,1762844141.7467818,imu1_frame,-0.138619,-0.210996,0.181642,2.485,0.212,-12.161,0.0001056,-9.2e-06,0.0006416,
1762844141772184768,1762844141.7721848,1762844141,771719310,1762844141.7717192,imu1_frame,-0.374062,0.115153,0.069576,2.336,-0.662,-12.42,0.0001041,-2.57e-05,0.0006364,
1762844141798310835,1762844141.798311,1762844141,797652752,1762844141.7976527,imu1_frame,-0.225282,0.213695,0.100845,2.278,0.167,-10.657,9.97e-05,-2.68e-05,0.0006522,
1762844141823282694,1762844141.8232827,1762844141,822582403,1762844141.8225825,imu1_frame,-0.072002,0.266986,0.050138,1.911,0.104,-9.336,0.00010180000000000001,-2.92e-05,0.000647,
1762844141848236928,1762844141.8482373,1762844141,847569137,1762844141.8475692,imu1_frame,-0.147087,0.263706,0.119777,1.975,0.749,-8.958,9.510000000000001e-05,-3.5000000000000004e-05,0.0006533999999999999,
1762844141873739703,1762844141.87374,1762844141,872889287,1762844141.8728893,imu1_frame,-0.204305,0.163266,0.265141,1.897,0.437,-8.364,9.080000000000001e-05,-2.55e-05,0.0006464,
1762844141898766770,1762844141.898767,1762844141,897945271,1762844141.8979452,imu1_frame,-0.255844,0.113766,0.343765,1.938,-0.272,-8.711,9.09e-05,-2.0700000000000002e-05,0.0006422999999999999,
1762844141924135004,1762844141.924135,1762844141,923162921,1762844141.923163,imu1_frame,-0.243206,0.05421,0.322574,1.951,-0.905,-8.7,8.740000000000001e-05,-3.2500000000000004e-05,0.0006395999999999999,
1762844141961888230,1762844141.9618883,1762844141,961222897,1762844141.961223,imu1_frame,-0.00537,0.038613,0.260402,2.228,-0.736,-8.315,8.609999999999999e-05,-4.08e-05,0.0006503,
1762844141971545432,1762844141.9715455,1762844141,971331432,1762844141.9713314,imu1_frame,-0.080418,0.016941,0.29582,2.896,0.031,-7.583,8.71e-05,-4.31e-05,0.0006451,
1762844141998444331,1762844141.9984443,1762844141,997954665,1762844141.9979546,imu1_frame,-0.281861,-0.019818,0.307918,3.155,0.349,-7.22,8.37e-05,-4.9000000000000005e-05,0.000653,
1762844142023801773,1762844142.023802,1762844142,22928982,1762844142.022929,imu1_frame,-0.238353,-0.039766,0.343488,3.327,0.416,-7.716,8.63e-05,-3.13e-05,0.0006489,
1762844142047933133,1762844142.0479333,1762844142,47492758,1762844142.0474927,imu1_frame,-0.070566,-0.077206,0.349047,3.175,-0.51,-8.053,8.71e-05,-4.31e-05,0.0006357,
1762844142073374991,1762844142.073375,1762844142,72666075,1762844142.0726662,imu1_frame,-0.081673,-0.041444,0.260026,3.526,-0.41,-8.517,8.82e-05,-4.79e-05,0.0006412,
1762844142098468100,1762844142.0984683,1762844142,97723350,1762844142.0977232,imu1_frame,-0.098625,-0.01187,0.210126,4.083,0.09,-9.133,8.47e-05,-5.49e-05,0.0006491,
1762844142122596334,1762844142.1225965,1762844142,121973752,1762844142.1219738,imu1_frame,0.002053,0.073127,0.096729,4.078,-0.892,-9.583,8.47e-05,-5.61e-05,0.0006464,
1762844142147607402,1762844142.1476073,1762844142,146952735,1762844142.1469526,imu1_frame,0.005842,0.192461,-0.180184,4.239,-0.459,-8.959,8.25e-05,-5.13e-05,0.0006516,
1762844142173836010,1762844142.1738362,1762844142,172965552,1762844142.1729655,imu1_frame,0.043574,0.157644,-0.254968,4.815,0.099,-9.165,8.04e-05,-4.66e-05,0.0006448000000000001,
1762844142198691494,1762844142.1986916,1762844142,197905161,1762844142.197905,imu1_frame,0.095883,0.235995,-0.215087,5.1,-0.115,-11.235,8.18e-05,-3.48e-05,0.0006393999999999999,
1762844142222972103,1762844142.2229722,1762844142,222312229,1762844142.2223122,imu1_frame,0.145679,0.491835,-0.341939,4.318,-0.66,-11.575,7.73e-05,-3.82e-05,0.0006378,
1762844142248352003,1762844142.248352,1762844142,247648462,1762844142.2476485,imu1_frame,0.093745,0.520049,-0.489277,3.977,-0.37,-10.499,6.71e-05,-4.75e-05,0.0006533999999999999,
1762844142273581196,1762844142.2735815,1762844142,272790988,1762844142.272791,imu1_frame,0.279616,0.450238,-0.513124,4.209,-0.059,-8.511,6.16e-05,-4.39e-05,0.0006451,
1762844142298510346,1762844142.2985106,1762844142,297756222,1762844142.2977562,imu1_frame,0.345094,0.193322,-0.236427,5.226,1.653,-6.76,5.6e-05,-4.61e-05,0.0006529000000000001,
1762844142322614331,1762844142.3226144,1762844142,321995039,1762844142.321995,imu1_frame,0.247653,-0.168836,0.055675,5.127,-0.142,-7.814,5.53e-05,-2.6e-05,0.0006512,
1762844142347933314,1762844142.3479335,1762844142,347278815,1762844142.3472788,imu1_frame,0.031478,-0.331753,0.011509,4.228,-1.696,-10.295,6.19e-05,-2.85e-05,0.0006435999999999999,
1762844142373877631,1762844142.3738775,1762844142,373129715,1762844142.3731296,imu1_frame,0.258846,-0.284127,-0.117132,3.401,-3.273,-13.167,6.64e-05,-2.7400000000000002e-05,0.0006398,
1762844142398559407,1762844142.3985596,1762844142,397754741,1762844142.3977547,imu1_frame,0.268602,-0.012775,-0.474924,2.765,-3.106,-11.612,6.97e-05,-2.6300000000000002e-05,0.0006546999999999999,
1762844142423297141,1762844142.4232972,1762844142,422566725,1762844142.4225667,imu1_frame,0.181634,0.070572,-0.590811,2.899,-1.244,-8.206,6.66e-05,-1.7899999999999998e-05,0.0006477000000000001,
1762844142448271291,1762844142.4482715,1762844142,447611125,1762844142.447611,imu1_frame,0.155755,-0.115576,-0.416145,3.133,-0.5,-6.607,6.75e-05,-2.7400000000000002e-05,0.0006559000000000001,
1762844142473528108,1762844142.4735281,1762844142,472728817,1762844142.4727287,imu1_frame,0.109926,-0.300489,-0.232172,3.028,-1.249,-6.931,7.000000000000001e-05,-1.44e-05,0.0006425,
1762844142498948425,1762844142.4989486,1762844142,497673551,1762844142.4976735,imu1_frame,0.111765,-0.420618,-0.184459,2.987,-1.756,-8.626,7.78e-05,-9.900000000000002e-06,0.0006414999999999999,
1762844142524319867,1762844142.52432,1762844142,523686660,1762844142.5236866,imu1_frame,0.171734,-0.386592,-0.16304,3.017,-2.06,-9.915,8.55e-05,-1.36e-05,0.0006406,
1762844142548639060,1762844142.548639,1762844142,547620102,1762844142.54762,imu1_frame,0.218683,-0.28494,-0.233775,2.812,-2.234,-9.533,8.43e-05,-1.59e-05,0.0006553,
1762844142574815585,1762844142.5748155,1762844142,574092419,1762844142.5740924,imu1_frame,0.195112,-0.212846,-0.426898,2.722,-2.143,-8.114,9.32e-05,-1.49e-05,0.0006451,
1762844142598823236,1762844142.5988233,1762844142,598121278,1762844142.5981212,imu1_frame,0.270493,-0.313221,-0.481344,3.079,-0.654,-7.085,9.68e-05,-3.1e-06,0.0006544,
1762844142624706428,1762844142.6247065,1762844142,623877512,1762844142.6238775,imu1_frame,0.194906,-0.376446,-0.384595,3.414,-0.366,-7.512,0.0001025,3.9e-06,0.0006493,
1762844142649687412,1762844142.6496873,1762844142,648919579,1762844142.6489196,imu1_frame,0.151027,-0.395501,-0.357173,3.623,-1.142,-8.546,0.0001081,4.9e-06,0.0006376,
1762844142673967813,1762844142.673968,1762844142,673441396,1762844142.6734414,imu1_frame,0.121516,-0.297655,-0.391859,3.817,-1.094,-9.148,0.0001103,6.100000000000001e-06,0.0006377,
1762844142698476422,1762844142.6984766,1762844142,697905839,1762844142.6979058,imu1_frame,0.147019,-0.204574,-0.358365,4.001,-0.829,-10.067,0.0001146,1.3e-06,0.0006485999999999999,
1762844142723353448,1762844142.7233534,1762844142,722789240,1762844142.7227893,imu1_frame,0.209478,-0.104499,-0.238585,4.116,-0.69,-9.637,0.00011690000000000001,6e-06,0.0006393999999999999,
1762844142764622046,1762844142.7646222,1762844142,763979713,1762844142.7639797,imu1_frame,0.137265,-0.041584,-0.25007,4.231,-0.834,-9.156,0.0001147,6e-06,0.0006459,
1762844142773161749,1762844142.773162,1762844142,772300083,1762844142.7723,imu1_frame,0.01785,0.028073,-0.277811,4.317,-0.611,-9.75,0.0001172,2.13e-05,0.0006419,
1762844142798209399,1762844142.7982094,1762844142,797706691,1762844142.7977066,imu1_frame,0.00323,0.014937,-0.252958,4.274,-0.588,-9.304,0.00011949999999999999,2.48e-05,0.0006366000000000001,
1762844142824189966,1762844142.8241901,1762844142,823376217,1762844142.8233762,imu1_frame,0.047028,0.026091,-0.16936,4.463,-0.363,-9.047,0.0001182,1.4200000000000001e-05,0.0006393,
1762844142848550075,1762844142.8485503,1762844142,847892034,1762844142.847892,imu1_frame,0.123901,-0.096702,-0.075801,4.589,-0.977,-9.354,0.0001127,1.43e-05,0.0006524,
1762844142873845101,1762844142.873845,1762844142,872955435,1762844142.8729553,imu1_frame,0.076789,-0.118962,-0.036314,4.611,-1.822,-10.753,0.0001228,2.24e-05,0.0006381000000000001,
1762844142899945501,1762844142.8999455,1762844142,899144001,1762844142.899144,imu1_frame,-0.310368,0.031919,-0.191775,4.792,-1.026,-10.886,0.0001181,1.07e-05,0.0006501,
1762844142924163193,1762844142.924163,1762844142,923381902,1762844142.9233818,imu1_frame,-0.341042,0.031216,-0.062111,4.665,-0.21,-11.47,0.0001206,2.13e-05,0.000642,
1762844142949118719,1762844142.9491189,1762844142,948248886,1762844142.9482489,imu1_frame,-0.348686,0.212031,-0.010793,4.14,-0.368,-11.391,0.0001194,1.66e-05,0.0006367,
1762844142974190869,1762844142.974191,1762844142,973481328,1762844142.9734814,imu1_frame,-0.21375,0.184602,-0.00766,3.489,0.235,-9.743,0.0001171,1.3100000000000002e-05,0.00063,
1762844142998614312,1762844142.9986143,1762844142,997773146,1762844142.9977732,imu1_frame,-0.125809,0.133349,0.13843,3.044,-0.289,-9.97,0.00011350000000000001,-2.3e-06,0.0006525999999999999,
1762844143023976046,1762844143.023976,1762844143,23182380,1762844143.0231824,imu1_frame,-0.029887,0.084627,0.2822,1.767,-2.11,-9.879,0.00011559999999999999,-4.7e-06,0.0006381000000000001,
1762844143048362822,1762844143.048363,1762844143,47674114,1762844143.0476742,imu1_frame,-0.030136,0.042931,-0.106017,1.12,-3.645,-10.871,0.0001113,2.5e-06,0.0006485,
1762844143073110431,1762844143.0731106,1762844143,72494556,1762844143.0724945,imu1_frame,-0.008136,0.217275,-0.511755,1.47,-2.283,-11.085,0.00010920000000000001,4.9e-06,0.000643,
1762844143098425789,1762844143.0984259,1762844143,97720248,1762844143.0977201,imu1_frame,0.123351,0.166669,-0.4619,1.614,-0.304,-10.005,0.0001103,6.100000000000001e-06,0.000631,
1762844143123444940,1762844143.123445,1762844143,122697357,1762844143.1226974,imu1_frame,0.165888,0.098079,-0.348586,1.551,-0.258,-9.345,0.000107,7.3e-06,0.0006322,
1762844143148558757,1762844143.1485589,1762844143,147603341,1762844143.1476033,imu1_frame,0.098509,0.086603,-0.452383,1.76,-0.107,-8.53,0.00010140000000000001,3.9e-06,0.0006466,
1762844143173562074,1762844143.1735623,1762844143,172873408,1762844143.1728735,imu1_frame,0.157415,0.043817,-0.480674,2.292,0.636,-7.341,0.0001026,7.4e-06,0.0006426,
1762844143197883475,1762844143.1978836,1762844143,197192434,1762844143.1971924,imu1_frame,0.246923,-0.125816,-0.386255,2.627,0.596,-7.048,0.0001036,6.2e-06,0.0006494,
1762844143223725000,1762844143.223725,1762844143,222670751,1762844143.2226708,imu1_frame,0.213335,-0.134726,-0.449431,2.913,0.493,-7.444,0.0001062,2.51e-05,0.0006453,
1762844143247726735,1762844143.247727,1762844143,246973485,1762844143.2469735,imu1_frame,0.24988,-0.13308,-0.387625,3.078,-0.092,-8.293,0.00010960000000000001,2.7400000000000002e-05,0.0006334,
1762844143274175218,1762844143.2741754,1762844143,273223260,1762844143.2732232,imu1_frame,0.423504,-0.083532,-0.451055,3.355,0.307,-8.694,0.0001106,2.3800000000000003e-05,0.0006335,
1762844143297840994,1762844143.297841,1762844143,296974412,1762844143.2969744,imu1_frame,0.403988,-0.069926,-0.220026,3.539,0.3,-8.046,0.00010860000000000001,3.4500000000000005e-05,0.0006466,
1762844143322531228,1762844143.3225315,1762844143,321923645,1762844143.3219237,imu1_frame,0.023473,-0.03513,-0.322859,3.315,-1.301,-8.305,0.0001141,3.08e-05,0.0006363,
1762844143375817944,1762844143.375818,1762844143,375148528,1762844143.3751485,imu1_frame,-0.141137,0.006469,-0.456363,3.743,-0.304,-8.122,0.0001118,2.7300000000000003e-05,0.0006469000000000001,
1762844143400100053,1762844143.4001002,1762844143,398688596,1762844143.3986886,imu1_frame,-0.047695,-0.013153,-0.327829,4.202,0.567,-9.02,0.0001109,3.68e-05,0.0006360000000000001,
1762844143422829289,1762844143.4228294,1762844143,422280747,1762844143.4222808,imu1_frame,-0.023258,-0.019813,-0.191832,4.169,0.172,-9.545,0.0001143,3.91e-05,0.0006322,
1762844143448534397,1762844143.4485345,1762844143,447887314,1762844143.4478874,imu1_frame,-0.134278,0.076559,-0.302638,3.759,-1.015,-10.466,0.00011300000000000001,3.2e-05,0.0006322,
1762844143472652215,1762844143.4726524,1762844143,472190215,1762844143.4721901,imu1_frame,-0.1753,0.251236,-0.434305,3.921,-0.557,-10.751,0.00010870000000000001,3.57e-05,0.0006479000000000001,
1762844143497890115,1762844143.4978902,1762844143,497468616,1762844143.4974687,imu1_frame,-0.145867,0.309217,-0.493425,4.095,-0.106,-10.195,0.0001073,2.39e-05,0.0006332999999999999,
1762844143523406641,1762844143.5234067,1762844143,522718183,1762844143.5227182,imu1_frame,0.426504,0.221953,-0.355888,4.317,0.199,-8.755,9.850000000000001e-05,2.64e-05,0.0006475,
1762844143548471125,1762844143.5484712,1762844143,547696292,1762844143.5476964,imu1_frame,0.770467,-0.172842,-0.327108,4.247,0.34,-7.648,0.00010109999999999999,4.880000000000001e-05,0.000642,
1762844143573369525,1762844143.5733697,1762844143,572646276,1762844143.5726464,imu1_frame,0.755743,-0.67918,0.194151,4.899,1.24,-11.657,0.000109,5.22e-05,0.0006303999999999999,
1762844143598715967,1762844143.598716,1762844143,597896051,1762844143.597896,imu1_frame,-0.012469,-0.602581,0.243341,2.976,-3.902,-16.579,0.00012130000000000001,5.79e-05,0.000619,
1762844143623382410,1762844143.6233826,1762844143,622689660,1762844143.6226897,imu1_frame,-0.116578,0.273525,-0.8085,1.661,-5.133,-15.949,0.00011899999999999999,5.44e-05,0.0006389000000000001,
1762844143648260185,1762844143.64826,1762844143,647672769,1762844143.6476727,imu1_frame,0.355589,0.415138,-1.055608,1.718,-0.272,-9.521,0.00011559999999999999,4.97e-05,0.0006268000000000001,
1762844143673744169,1762844143.6737442,1762844143,672948169,1762844143.6729481,imu1_frame,0.351487,0.071052,-0.805742,2.211,1.814,-7.062,0.0001114,6.28e-05,0.0006384,
1762844143698539320,1762844143.6985393,1762844143,697764820,1762844143.6977649,imu1_frame,0.579913,-0.111957,-0.217904,2.455,1.29,-7.326,0.0001116,7.35e-05,0.000637,
1762844143723477262,1762844143.7234774,1762844143,722732721,1762844143.7227328,imu1_frame,0.57971,-0.226484,0.041013,1.874,-0.554,-7.342,0.000114,8.17e-05,0.0006276000000000001,
1762844143748375371,1762844143.7483754,1762844143,747647080,1762844143.747647,imu1_frame,0.072481,-0.118101,-0.125631,1.762,-1.374,-8.213,0.0001161,7.570000000000001e-05,0.0006278000000000001,
1762844143772079939,1762844143.77208,1762844143,771688231,1762844143.7716882,imu1_frame,0.175351,-0.145222,-0.07317,1.667,-1.329,-8.22,0.000114,8.05e-05,0.0006410000000000001,
1762844143797308673,1762844143.7973087,1762844143,796845340,1762844143.7968454,imu1_frame,0.174563,-0.102375,-0.067061,1.513,-1.88,-7.878,0.00011949999999999999,8.04e-05,0.0006173,
1762844143822767156,1762844143.8227673,1762844143,822195282,1762844143.8221953,imu1_frame,0.191937,-0.184071,-0.232209,1.762,-1.959,-7.854,0.0001207,8.39e-05,0.0006373,
1762844143848474473,1762844143.8484745,1762844143,847771723,1762844143.8477716,imu1_frame,0.32315,-0.234301,-0.190952,2.608,-0.757,-8.029,0.000121,9.810000000000001e-05,0.0006305,
1762844143873152415,1762844143.8731527,1762844143,872441499,1762844143.8724415,imu1_frame,0.269862,-0.269825,-0.07853,2.861,-0.663,-7.535,0.00012770000000000001,0.0001039,0.0006161,
1762844143898631816,1762844143.898632,1762844143,897915066,1762844143.8979151,imu1_frame,-0.032282,-0.262061,-0.013097,3.224,-0.614,-7.804,0.0001311,0.0001038,0.0006189,
1762844143923688216,1762844143.9236884,1762844143,922864550,1762844143.9228644,imu1_frame,-0.027657,-0.289653,0.06829,3.313,-1.616,-9.367,0.0001332,9.790000000000001e-05,0.0006324,
1762844143948389659,1762844143.9483898,1762844143,947594534,1762844143.9475946,imu1_frame,0.021786,-0.123279,-0.013104,3.471,-1.684,-9.93,0.0001375,9.31e-05,0.0006194,
1762844143973823726,1762844143.9738238,1762844143,973140601,1762844143.9731407,imu1_frame,-0.10155,0.008865,-0.030744,3.833,-0.548,-9.204,0.00013539999999999998,9.900000000000001e-05,0.0006339000000000001,
1762844143998508043,1762844143.9985082,1762844143,997823377,1762844143.9978235,imu1_frame,-0.261056,0.032925,0.004061,4.076,-0.363,-8.846,0.0001367,0.00010960000000000001,0.0006271,
1762844144023632194,1762844144.0236323,1762844144,22928111,1762844144.022928,imu1_frame,-0.194746,-0.108629,0.226608,4.165,-0.282,-9.393,0.0001376,9.78e-05,0.0006207000000000001,
1762844144049224760,1762844144.0492249,1762844144,48446469,1762844144.0484464,imu1_frame,-0.271367,-0.198722,0.266511,3.95,-1.147,-10.933,0.0001408,8.95e-05,0.0006196000000000001,
1762844144074286911,1762844144.074287,1762844144,73624078,1762844144.0736241,imu1_frame,-0.270937,-0.095874,0.187319,4.072,-1.215,-12.712,0.0001416,7.76e-05,0.0006371,
1762844144099380770,1762844144.0993807,1762844144,98668770,1762844144.0986688,imu1_frame,-0.237083,0.125208,0.196037,4.115,-0.835,-13.197,0.0001428,8e-05,0.0006251,
1762844144124607545,1762844144.1246076,1762844144,123801879,1762844144.123802,imu1_frame,-0.175471,0.206258,0.179071,3.671,0.007,-11.327,0.0001404,7.290000000000001e-05,0.0006291000000000001,
1762844144149071529,1762844144.1490717,1762844144,148397405,1762844144.1483974,imu1_frame,-0.41105,0.015786,0.399641,3.387,0.777,-11.393,0.0001394,7.89e-05,0.0006277,
1762844144176768887,1762844144.1767688,1762844144,175960679,1762844144.1759608,imu1_frame,-0.570444,0.086436,0.415207,2.523,-0.899,-11.799,0.0001439,7.879999999999999e-05,0.0006225000000000001,
1762844144198881831,1762844144.1988819,1762844144,198173873,1762844144.1981738,imu1_frame,-0.386308,0.348087,0.236385,2.381,-2.161,-11.509,0.0001402,6.110000000000001e-05,0.0006212,
1762844144224260439,1762844144.2242606,1762844144,223569481,1762844144.2235694,imu1_frame,-0.124862,0.414575,0.058549,2.086,-1.925,-9.327,0.0001301,5.3e-05,0.0006395,
1762844144249363007,1762844144.249363,1762844144,248386299,1762844144.2483864,imu1_frame,-0.187958,0.343609,0.080284,2.264,-0.581,-8.637,0.0001289,4.83e-05,0.0006221,
1762844144274350240,1762844144.2743504,1762844144,273512324,1762844144.2735124,imu1_frame,-0.127622,0.265554,0.138516,2.179,-0.488,-8.48,0.00012429999999999999,4.3700000000000005e-05,0.0006406,
1762844144298361892,1762844144.298362,1762844144,297757684,1762844144.2977576,imu1_frame,-0.01381,0.145273,0.267527,2.028,-0.731,-8.396,0.0001245,5.19e-05,0.0006392,
1762844144323127251,1762844144.3231275,1762844144,322502084,1762844144.3225021,imu1_frame,0.065301,0.069045,0.300158,1.966,-1.258,-8.715,0.0001234,5.4300000000000005e-05,0.0006258,
